Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
k-9-5.600,com.fsck.k9.mail.transport.mockServer,MockSmtpServer.UnexpectedCommandException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
k-9-5.600,com.fsck.k9.mail.transport.mockServer,MockSmtpServer.MockServerThread,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
k-9-5.600,com.fsck.k9.mail.transport.mockServer,MockSmtpServer.MockServerThread,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: serverSocket; interactions; waitForConnectionClosed; waitForAllExpectedCommands; logger; keyStoreProvider; shouldStop; clientSocket; input; output; unexpectedCommandException
k-9-5.600,com.fsck.k9.mail.transport.mockServer,MockSmtpServer.DefaultLogger,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
k-9-5.600,com.fsck.k9.mail.transport.mockServer,MockSmtpServer.DefaultLogger,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
k-9-5.600,com.fsck.k9.mail.transport.smtp,SmtpTransportTest,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 40 public methods
k-9-5.600,com.fsck.k9.mail.transport.smtp,SmtpTransportTest.TestSmtpTransport,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: injectedHostname; injectedIP
k-9-5.600,com.fsck.k9.mail.transport.smtp,SmtpTransportTest.TestSmtpTransport,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
k-9-5.600,com.fsck.k9.mail.transport.smtp,SmtpTransport,Insufficient Modularization,The tool detected the smell in this class because the class is highly complex. The sum of cyclomatic complexity of all methods of this class (i.e. WMC) is: 104
k-9-5.600,com.fsck.k9.mail.transport.smtp,SmtpTransport.CommandResponse,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: replyCode; results
k-9-5.600,com.fsck.k9.mail.transport.smtp,SmtpTransport.CommandResponse,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
k-9-5.600,com.fsck.k9.mail.transport.smtp,StatusCodeDetail,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: subject; detail
k-9-5.600,com.fsck.k9.mail.transport.smtp,StatusCodeSubject,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: codeSubject
k-9-5.600,com.fsck.k9.mail.transport.smtp,EnhancedNegativeSmtpReplyException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
k-9-5.600,com.fsck.k9.mail.transport.smtp,StatusCodeClass,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: codeClass
k-9-5.600,com.fsck.k9.mail.internet,CharsetSupportTest,Imperative Abstraction,The tool detected the smell in this class because it looks like that an operation is turned into a class. This class contains only the following public method: testFixupCharset
k-9-5.600,com.fsck.k9.mail.internet,DecoderUtilTest,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 36 public methods
k-9-5.600,com.fsck.k9.mail.internet,MessageExtractorTest,Feature Envy,The tool detected a instance of this smell because getTextFromPart_withTextBody_shouldReturnText is more interested in members of the type: MimeBodyPart
k-9-5.600,com.fsck.k9.mail.internet,MessageExtractorTest,Feature Envy,The tool detected a instance of this smell because getTextFromPart_withRawDataBodyWithNonText_shouldReturnNull is more interested in members of the type: MimeBodyPart
k-9-5.600,com.fsck.k9.mail.internet,MessageExtractorTest,Feature Envy,The tool detected a instance of this smell because getTextFromPart_withExceptionThrownGettingInputStream_shouldReturnNull is more interested in members of the type: MimeBodyPart
k-9-5.600,com.fsck.k9.mail.internet,MessageExtractorTest,Feature Envy,The tool detected a instance of this smell because getTextFromPart_withUnknownEncoding_shouldReturnUnmodifiedBodyContents is more interested in members of the type: MimeBodyPart
k-9-5.600,com.fsck.k9.mail.internet,MessageExtractorTest,Feature Envy,The tool detected a instance of this smell because getTextFromPart_withPlainTextWithCharsetInContentTypeRawDataBody_shouldReturnText is more interested in members of the type: MimeBodyPart
k-9-5.600,com.fsck.k9.mail.internet,MessageExtractorTest,Feature Envy,The tool detected a instance of this smell because getTextFromPart_withHtmlWithCharsetInContentTypeRawDataBody_shouldReturnHtmlText is more interested in members of the type: MimeBodyPart
k-9-5.600,com.fsck.k9.mail.internet,MessageExtractorTest,Feature Envy,The tool detected a instance of this smell because getTextFromPart_withHtmlWithCharsetInHtmlRawDataBody_shouldReturnHtmlText is more interested in members of the type: MimeBodyPart
