Project Name,Package Name,Architecture Smell,Cause of the Smell
k-9-5.600,com.fsck.k9.mail.store,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.fsck.k9.mail.store.imap; com.fsck.k9.mail.store.pop3; com.fsck.k9.mail.store.webdav
k-9-5.600,com.fsck.k9.mail.store,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.fsck.k9.mail.store; com.fsck.k9.mail.store.imap; com.fsck.k9.mail.store
k-9-5.600,com.fsck.k9.mail.store,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.fsck.k9.mail.store; com.fsck.k9.mail.store.pop3; com.fsck.k9.mail.store
k-9-5.600,com.fsck.k9.mailstore,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 57
k-9-5.600,com.fsck.k9.mailstore,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.fsck.k9.message.extractors; com.fsck.k9.ui.crypto; com.fsck.k9.activity; com.fsck.k9.mailstore.migrations; com.fsck.k9.controller; com.fsck.k9.provider; com.fsck.k9.crypto; com.fsck.k9.preferences
k-9-5.600,com.fsck.k9.mailstore,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BinaryMemoryBody; ReconstructMessageFromDatabaseTest; LocalMessage; DatabasePreviewType; LocalPart; UnavailableStorageException; LocalMimeMessage; LocalBodyPart; LocalStore; TempFileBody; LocalFolder; LockableDatabase; AttachmentViewInfo; LocalStoreTest; MessageViewInfoExtractorTest; CryptoResultAnnotation; MessageViewInfo; AttachmentResolver; MessageViewInfoExtractor; StoreSchemaDefinitionTest; StorageManager; StoreSchemaDefinition; LockableDatabase.StorageListener; MigrationTest; FileBackedBody; AttachmentResolverTest; MessageRemovalListener; ThreadInfo; BinaryAttachmentBody; StoreSchemaDefinition.RealMigrationsHelper]; [ReconstructMessageFromDatabaseTest.DummyAccount]; [MoreMessagesTest]; [DeferredFileBodyTest; DeferredFileBody; MimePartStreamParser]; [CryptoResultAnnotation.CryptoError]; [MessageHelper]; [StorageManager.StorageProvider]; [StorageManager.StorageListener]; [StorageManager.FixedStorageProviderBase]; [StorageManager.InternalStorageProvider]; [StorageManager.ExternalStorageProvider]; [StorageManager.HtcIncredibleStorageProvider]; [StorageManager.SamsungGalaxySStorageProvider]; [StorageManager.SynchronizationAid]; [LocalStore.AttachmentInfo]; [LocalStore.BatchSetSelection]; [MessageViewInfoExtractor.ViewableExtractedText]; [MimePartStreamParser.PartBuilder]; [LocalFolder.PreferencesHolder]; [LocalFolder.PartContainer]; [LocalFolder.MessagePartType]; [LocalFolder.DataLocation]; [LocalFolder.MoreMessages]; [LockableDatabase.DbCallback]; [LockableDatabase.SchemaDefinition]; [LockableDatabase.WrappedException]. LCC (Lack of Component Cohesion) = 0.46
k-9-5.600,com.fsck.k9.mailstore,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.fsck.k9.mailstore; com.fsck.k9.message.extractors; com.fsck.k9.mailstore
k-9-5.600,com.fsck.k9.mailstore,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.fsck.k9.mailstore; com.fsck.k9.mailstore.migrations; com.fsck.k9.mailstore
k-9-5.600,org.openintents.openpgp,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AutocryptPeerUpdate]; [AutocryptPeerUpdate.PreferEncrypt]; [OpenPgpError]; [OpenPgpMetadata]; [OpenPgpSignatureResult]; [OpenPgpSignatureResult.SenderStatusResult]; [OpenPgpDecryptionResult]. LCC (Lack of Component Cohesion) = 1.0
k-9-5.600,org.openintents.openpgp,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.openintents.openpgp; org.openintents.openpgp.util; org.openintents.openpgp
k-9-5.600,org.openintents.openpgp.util,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.openintents.openpgp
k-9-5.600,org.openintents.openpgp.util,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [OpenPgpAppPreference; OpenPgpApi; ShadowOpenPgpAsyncTask; OpenPgpServiceConnection; OpenPgpKeyPreference; OpenPgpKeyPreference.MyCallback; OpenPgpUtils; ParcelFileDescriptorUtil; ParcelFileDescriptorUtil.TransferThread; ParcelFileDescriptorUtil.DataSourceTransferThread; ParcelFileDescriptorUtil.DataSinkTransferThread]; [OpenPgpAppPreference.OpenPgpProviderEntry]; [OpenPgpServiceConnection.OnBound]; [OpenPgpKeyPreference.SavedState]; [OpenPgpUtils.UserId]; [OpenPgpApi.IOpenPgpCallback]; [OpenPgpApi.IOpenPgpSinkResultCallback]; [OpenPgpApi.CancelableBackgroundOperation]; [OpenPgpApi.OpenPgpSourceSinkAsyncTask]; [OpenPgpApi.OpenPgpAsyncTask]; [OpenPgpApi.OpenPgpDataResult]; [OpenPgpApi.OpenPgpDataSource]; [OpenPgpApi.OpenPgpDataSink]; [OpenPgpApi.PermissionPingCallback]. LCC (Lack of Component Cohesion) = 0.58
k-9-5.600,com.fsck.k9.provider,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 48
k-9-5.600,com.fsck.k9.provider,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.fsck.k9.activity
k-9-5.600,com.fsck.k9.provider,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [EmailProviderTest; EmailProvider]; [MessageProviderTest; MessageProvider]; [UnreadWidgetProvider]; [EmailProvider.SpecialColumns]; [EmailProvider.MessageColumns]; [EmailProvider.InternalMessageColumns]; [EmailProvider.FolderColumns]; [EmailProvider.ThreadColumns]; [EmailProvider.StatsColumns]; [EmailProvider.IdTrickeryCursor]; [EmailProvider.SpecialColumnsCursor]; [DecryptedFileProvider]; [DecryptedFileProvider.DecryptedFileProviderCleanupReceiver]; [AttachmentProvider]; [AttachmentProvider.AttachmentProviderColumns]; [RawMessageProvider]; [MessageProvider.ReverseDateComparator]; [MessageProvider.MessageColumns]; [MessageProvider.AccountColumns]; [MessageProvider.UnreadColumns]; [MessageProvider.QueryHandler]; [MessageProvider.FieldExtractor]; [MessageProvider.IdExtractor]; [MessageProvider.CountExtractor]; [MessageProvider.SubjectExtractor]; [MessageProvider.SendDateExtractor]; [MessageProvider.PreviewExtractor]; [MessageProvider.UriExtractor]; [MessageProvider.DeleteUriExtractor]; [MessageProvider.SenderExtractor]; [MessageProvider.SenderAddressExtractor]; [MessageProvider.AccountExtractor]; [MessageProvider.AccountColorExtractor]; [MessageProvider.AccountNumberExtractor]; [MessageProvider.HasAttachmentsExtractor]; [MessageProvider.HasStarExtractor]; [MessageProvider.UnreadExtractor]; [MessageProvider.IncrementExtractor]; [MessageProvider.MessagesQueryHandler]; [MessageProvider.AccountsQueryHandler]; [MessageProvider.UnreadQueryHandler]; [MessageProvider.MonitoredCursor]; [MessageProvider.ThrottlingQueryHandler]; [MessageProvider.MessageInfoHolderRetrieverListener]; [AttachmentTempFileProvider]; [AttachmentTempFileProvider.AttachmentTempFileProviderCleanupReceiver]. LCC (Lack of Component Cohesion) = 0.96
k-9-5.600,com.fsck.k9.helper,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 34
k-9-5.600,com.fsck.k9.helper,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.fsck.k9.activity; com.fsck.k9.mailstore; com.fsck.k9.controller
k-9-5.600,com.fsck.k9.helper,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [FileHelperTest; FileHelper]; [MessageHelperTest; Contacts; MessageHelper]; [K9AlarmManagerTest; K9AlarmManager]; [ReplyToParserTest; ReplyToParser; Utility; UtilityTest]; [MailToTest; MailTo]; [EmailHelperTest; EmailHelper]; [Preconditions]; [ContactItem]; [ClipboardManager]; [UnreadWidgetProperties]; [UnreadWidgetProperties.Type]; [MergeCursorWithUniqueId; MergeCursor]; [ParcelableUtil]; [UrlEncodingHelper]; [SizeFormatter]; [ReplyToParser.ReplyToAddresses]; [SimpleTextWatcher]; [ExceptionHelper]; [IdentityHelper]; [FileBrowserHelper]; [FileBrowserHelper.FileBrowserFailOverCallback]; [ContactPicture]; [MailTo.CaseInsensitiveParamWrapper]; [RetainFragment]. LCC (Lack of Component Cohesion) = 0.71
k-9-5.600,com.fsck.k9,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 39
k-9-5.600,com.fsck.k9,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.fsck.k9.preferences; com.fsck.k9.mail.store; com.fsck.k9.mailstore; com.fsck.k9.power; com.fsck.k9.service; com.fsck.k9.mail.internet; com.fsck.k9.controller; com.fsck.k9.provider; com.fsck.k9.widget.list; com.fsck.k9.view; com.fsck.k9.search; com.fsck.k9.helper
k-9-5.600,com.fsck.k9,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [GlobalsHelper; Globals; QuietTimeChecker; K9; Account; AccountStats; PRNGFixes; FontSizes; Clock; NotificationSetting; Preferences; Identity; BaseAccount; Throttle]; [MockHelper]; [K9RobolectricTestRunner]; [K9.ApplicationAware]; [K9.BACKGROUND_OPS]; [K9.NotificationHideSubject]; [K9.NotificationQuickDelete]; [K9.LockScreenNotificationVisibility]; [K9.SplitViewMode]; [K9.Intents]; [K9.EmailReceived]; [K9.Share]; [K9.Theme]; [EmailAddressValidator]; [Account.Expunge]; [Account.DeletePolicy]; [Account.SortType]; [Account.FolderMode]; [Account.ShowPictures]; [Account.Searchable]; [Account.QuoteStyle]; [Account.MessageFormat]; [Throttle.MyTimerTask]; [Throttle.HandlerRunnable]; [PRNGFixes.LinuxPRNGSecureRandomProvider]; [PRNGFixes.LinuxPRNGSecureRandom]. LCC (Lack of Component Cohesion) = 0.67
k-9-5.600,com.fsck.k9,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.fsck.k9; com.fsck.k9.preferences; com.fsck.k9
k-9-5.600,com.fsck.k9,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.fsck.k9; com.fsck.k9.mailstore; com.fsck.k9
k-9-5.600,com.fsck.k9,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.fsck.k9; com.fsck.k9.service; com.fsck.k9
k-9-5.600,com.fsck.k9,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.fsck.k9; com.fsck.k9.controller; com.fsck.k9
k-9-5.600,com.fsck.k9,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.fsck.k9; com.fsck.k9.provider; com.fsck.k9
k-9-5.600,com.fsck.k9,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.fsck.k9; com.fsck.k9.widget.list; com.fsck.k9
k-9-5.600,com.fsck.k9,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.fsck.k9; com.fsck.k9.view; com.fsck.k9
k-9-5.600,com.fsck.k9,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.fsck.k9; com.fsck.k9.search; com.fsck.k9
k-9-5.600,com.fsck.k9,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.fsck.k9; com.fsck.k9.helper; com.fsck.k9
k-9-5.600,com.fsck.k9,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.fsck.k9; com.fsck.k9.mailstore; com.fsck.k9.message.html; com.fsck.k9
k-9-5.600,com.fsck.k9,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.fsck.k9; com.fsck.k9.power; com.fsck.k9.service; com.fsck.k9
k-9-5.600,com.fsck.k9.ui.crypto,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [MessageCryptoHelperTest; MessageCryptoAnnotations; MessageCryptoHelper; MessageCryptoCallback; OpenPgpApiFactory]; [MessageCryptoHelper.CryptoPart]; [MessageCryptoHelper.CryptoPartType]; [MessageCryptoHelper.State]. LCC (Lack of Component Cohesion) = 0.5
k-9-5.600,com.fsck.k9.crypto,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.fsck.k9.ui.crypto
k-9-5.600,com.fsck.k9.crypto,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.fsck.k9.crypto; com.fsck.k9.ui.crypto; com.fsck.k9.crypto
k-9-5.600,com.fsck.k9.preferences,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 52
k-9-5.600,com.fsck.k9.preferences,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [SettingsExporterTest; SettingsExporter; AccountSettings; FolderSettings; Settings; GlobalSettings; SettingsImportExportException; SettingsImporter; IdentitySettings; SettingsImporterTest; Storage; StorageEditor; TimePickerPreference; GlobalSettings.TimeSetting]; [CheckBoxListPreference]; [AccountSettings.IntegerResourceSetting]; [AccountSettings.StringResourceSetting]; [AccountSettings.RingtoneSetting]; [AccountSettings.StorageProviderSetting]; [AccountSettings.DeletePolicySetting]; [Settings.InvalidSettingValueException]; [Settings.SettingsDescription]; [Settings.V]; [Settings.SettingsUpgrader]; [Settings.StringSetting]; [Settings.BooleanSetting]; [Settings.ColorSetting]; [Settings.EnumSetting]; [Settings.PseudoEnumSetting]; [Settings.FontSizeSetting]; [Settings.WebFontSizeSetting]; [Settings.IntegerRangeSetting]; [GlobalSettings.SettingsUpgraderV12]; [GlobalSettings.SettingsUpgraderV24]; [GlobalSettings.SettingsUpgraderV31]; [GlobalSettings.LanguageSetting]; [GlobalSettings.ThemeSetting]; [GlobalSettings.SubThemeSetting]; [GlobalSettings.DirectorySetting]; [SettingsImporter.ImportContents]; [SettingsImporter.AccountDescription]; [SettingsImporter.AccountDescriptionPair]; [SettingsImporter.ImportResults]; [SettingsImporter.ImportedServerSettings]; [SettingsImporter.Imported]; [SettingsImporter.ImportedSettings]; [SettingsImporter.ImportedAccount]; [SettingsImporter.ImportedServer]; [SettingsImporter.ImportedIdentity]; [SettingsImporter.ImportedFolder]; [IdentitySettings.SignatureSetting]; [IdentitySettings.OptionalEmailAddressSetting]. LCC (Lack of Component Cohesion) = 0.75
k-9-5.600,com.fsck.k9.autocrypt,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AutocryptOperationsHelper; AutocryptHeaderParser; AutocryptHeader; AutocryptGossipHeader; AutocryptOperations; AutocryptGossipHeaderParser; AutocryptHeaderParserTest; AutocryptHeaderTest]; [AutocryptOpenPgpApiInteractor]. LCC (Lack of Component Cohesion) = 0.22
k-9-5.600,com.fsck.k9.cache,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.fsck.k9.provider
k-9-5.600,com.fsck.k9.cache,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.fsck.k9.cache; com.fsck.k9.mailstore; com.fsck.k9.controller; com.fsck.k9.cache
k-9-5.600,com.fsck.k9.notification,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 42
k-9-5.600,com.fsck.k9.notification,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.fsck.k9.activity.setup; com.fsck.k9.activity.compose
k-9-5.600,com.fsck.k9.activity.misc,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.fsck.k9.helper
k-9-5.600,com.fsck.k9.activity.misc,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ContactPictureLoaderTest; ContactPictureLoader]; [ExtendedAsyncTask; NonConfigurationInstance]; [Attachment]; [Attachment.LoadingState]; [SwipeGestureDetector]; [SwipeGestureDetector.OnSwipeGestureListener]; [ContactPictureLoader.FallbackGlideBitmapDecoder]; [ContactPictureLoader.FallbackGlideParams]; [ContactPictureLoader.FallbackGlideModelLoader]. LCC (Lack of Component Cohesion) = 0.82
k-9-5.600,com.fsck.k9.activity,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 66
k-9-5.600,com.fsck.k9.activity,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.fsck.k9.ui.compose; com.fsck.k9.activity.compose; com.fsck.k9.message; com.fsck.k9.fragment; com.fsck.k9.ui.crypto; com.fsck.k9.ui.message; com.fsck.k9.activity.setup; com.fsck.k9.notification; com.fsck.k9.ui.messageview
k-9-5.600,com.fsck.k9.activity,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [MessageReferenceTest; MessageReference; MessageLoaderHelper; ChooseFolder; NotificationDeleteConfirmation; ConfirmationDialog; UnreadWidgetConfiguration; MessageList; FolderListFilter; K9ListActivity; MessageReferenceHelper; Search; AccountList; LauncherShortcuts; FolderList; FolderInfoHolder; ChooseAccount; MessageCompose; K9Activity; UpgradeDatabases; K9ActivityCommon; EditIdentity; K9PreferenceActivity; ManageIdentities; MessageCompose.SendMessageTask; Accounts; MessageInfoHolder; EmailAddressList; ChooseIdentity; ActivityListenerTest; ActivityListener; FolderList.FolderListAdapter]; [MessageCompose.Action]; [MessageLoaderHelper.MessageLoaderCallbacks]; [ChooseFolder.ChooseFolderHandler]; [Accounts.AccountsHandler]; [Accounts.ACCOUNT_LOCATION]; [Accounts.PasswordPromptDialog]; [Accounts.SetPasswordsAsyncTask]; [Accounts.SimpleDialog]; [Accounts.AccountsImportedDialog]; [Accounts.ImportSelectionDialog]; [Accounts.AccountsAdapter]; [Accounts.AccountViewHolder]; [Accounts.AccountClickListener]; [Accounts.ExportAsyncTask]; [Accounts.ImportAsyncTask]; [Accounts.ListImportContentsAsyncTask]; [Accounts.MoveAccountAsyncTask]; [UpgradeDatabases.UpgradeDatabaseBroadcastReceiver]; [FolderList.FolderListHandler]; [FolderList.FolderListFilter]; [FolderList.FolderViewHolder]; [FolderList.FolderClickListener]; [K9ActivityCommon.K9ActivityMagic]; [AlternateRecipientAdapter]; [AlternateRecipientAdapter.RecipientTokenHolder]; [AlternateRecipientAdapter.AlternateRecipientListener]; [ColorPickerDialog]; [ColorPickerDialog.OnColorChangedListener]; [K9PreferenceActivity.PreferenceChangeListener]; [MessageList.DisplayMode]; [MessageList.StorageListenerImplementation]; [AccountList.AccountsAdapter]; [AccountList.AccountViewHolder]; [AccountList.LoadAccounts]. LCC (Lack of Component Cohesion) = 0.53
k-9-5.600,com.fsck.k9.activity,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.fsck.k9.activity; com.fsck.k9.ui.compose; com.fsck.k9.activity
k-9-5.600,com.fsck.k9.activity,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.fsck.k9.activity; com.fsck.k9.activity.compose; com.fsck.k9.activity
k-9-5.600,com.fsck.k9.activity,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.fsck.k9.activity; com.fsck.k9.message; com.fsck.k9.activity
k-9-5.600,com.fsck.k9.activity,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.fsck.k9.activity; com.fsck.k9.fragment; com.fsck.k9.activity
k-9-5.600,com.fsck.k9.activity,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.fsck.k9.activity; com.fsck.k9.ui.message; com.fsck.k9.activity
k-9-5.600,com.fsck.k9.activity,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.fsck.k9.activity; com.fsck.k9.activity.setup; com.fsck.k9.activity
k-9-5.600,com.fsck.k9.activity,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.fsck.k9.activity; com.fsck.k9.notification; com.fsck.k9.activity
k-9-5.600,com.fsck.k9.activity,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.fsck.k9.activity; com.fsck.k9.ui.messageview; com.fsck.k9.activity
k-9-5.600,com.fsck.k9.activity,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.fsck.k9.activity; com.fsck.k9.activity.misc; com.fsck.k9.helper; com.fsck.k9.activity
k-9-5.600,com.fsck.k9.activity,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.fsck.k9.activity; com.fsck.k9.ui.compose; com.fsck.k9.message.quote; com.fsck.k9.helper; com.fsck.k9.activity
k-9-5.600,com.fsck.k9.activity,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.fsck.k9.activity; com.fsck.k9.autocrypt; com.fsck.k9.mail.internet; com.fsck.k9.mailstore; com.fsck.k9.activity
k-9-5.600,com.fsck.k9.activity.compose,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 33
k-9-5.600,com.fsck.k9.activity.compose,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.fsck.k9.message
k-9-5.600,com.fsck.k9.activity.compose,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [RecipientLoaderTest; RecipientLoader]; [RecipientPresenterTest; RecipientMvpView; ComposeCryptoStatus; PgpEnabledErrorDialog; AttachmentPresenter; PgpInlineDialog; PgpEncryptDescriptionDialog; PgpSignOnlyDialog; RecipientPresenter]; [RecipientMvpView.CryptoStatusDisplayType]; [RecipientMvpView.CryptoSpecialModeDisplayType]; [SaveMessageTask]; [ComposeCryptoStatus.ComposeCryptoStatusBuilder]; [ComposeCryptoStatus.SendErrorState]; [ComposeCryptoStatus.AttachErrorState]; [MessageActions]; [PgpEnabledErrorDialog.OnOpenPgpDisableListener]; [AttachmentPresenter.WaitingAction]; [AttachmentPresenter.AttachmentMvpView]; [AttachmentPresenter.AttachmentsChangedListener]; [RecipientAdapter]; [RecipientAdapter.RecipientTokenHolder]; [IdentityAdapter]; [IdentityAdapter.IdentityContainer]; [IdentityAdapter.AccountHolder]; [IdentityAdapter.IdentityHolder]; [PgpInlineDialog.OnOpenPgpInlineChangeListener]; [PgpSignOnlyDialog.OnOpenPgpSignOnlyChangeListener]; [RecipientPresenter.CryptoProviderState]; [RecipientPresenter.CryptoMode]; [RecipientPresenter.RecipientsChangedListener]. LCC (Lack of Component Cohesion) = 0.73
k-9-5.600,com.fsck.k9.message,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [MessageBuilderTest; SimpleMessageBuilder; SimpleMessageFormat; MessageBuilder; IdentityHeaderBuilder; PgpMessageBuilder; IdentityField; QuotedTextMode; TextBodyBuilder; PgpMessageBuilderTest; TextBodyBuilderTest.TestingTextBodyBuilder; IdentityHeaderParser]; [MessageCreationHelper]; [TextBodyBuilderTest]; [TestMessageConstructionUtils]; [AutocryptStatusInteractor]; [AutocryptStatusInteractor.RecipientAutocryptStatus]; [AutocryptStatusInteractor.RecipientAutocryptStatusType]; [MessageBuilder.Callback]; [ComposePgpEnableByDefaultDecider]; [ComposePgpInlineDecider]. LCC (Lack of Component Cohesion) = 0.48
k-9-5.600,com.fsck.k9.message.html,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.fsck.k9
k-9-5.600,com.fsck.k9.message.html,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [EthereumUriParserTest; EthereumUriParser]; [HtmlSanitizerTest; HtmlSanitizer; HtmlConverterTest; HtmlConverter; HtmlProcessor; HeadCleaner]; [HttpUriParserTest; HttpUriParser]; [HtmlHelper]; [UriMatcherTest]; [BitcoinUriParserTest; BitcoinUriParser]; [HeadCleaner.CleaningVisitor]; [HtmlConverter.HtmlToTextTagHandler]; [HtmlConverter.ListTagHandler]. LCC (Lack of Component Cohesion) = 0.53
k-9-5.600,com.fsck.k9.message.extractors,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.fsck.k9.message
k-9-5.600,com.fsck.k9.message.extractors,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AttachmentInfoExtractorTest; AttachmentInfoExtractor]; [PreviewTextExtractorTest; PreviewTextExtractor; MessagePreviewCreator; EncryptionDetector; PreviewExtractionException; TextPartFinderTest; TextPartFinder; EncryptionDetectorTest; MessagePreviewCreatorTest; PreviewResult; MessageFulltextCreator; AttachmentCounter]; [PreviewResult.PreviewType]; [BodyTextExtractor]. LCC (Lack of Component Cohesion) = 0.25
k-9-5.600,com.fsck.k9.controller,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.fsck.k9.notification; com.fsck.k9.controller.imap; com.fsck.k9.activity; com.fsck.k9.provider
k-9-5.600,com.fsck.k9.controller,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [UidReverseComparatorTest; UidReverseComparator]; [MessagingControllerTest; MessagingController; MessagingControllerPushReceiver; MessagingListener; SimpleMessagingListener; ProgressBodyFactory; RemoteMessageStore; MemorizingMessagingListener; MessagingController.Command]; [PendingCommandSerializerTest; PendingCommandSerializer; MessagingControllerCommands]; [MessagingController.MessageActor]; [ProgressBodyFactory.ProgressListener]; [UnavailableAccountException]; [MessagingControllerCommands.PendingCommand]; [MessagingControllerCommands.PendingMoveOrCopy]; [MessagingControllerCommands.PendingEmptyTrash]; [MessagingControllerCommands.PendingSetFlag]; [MessagingControllerCommands.PendingAppend]; [MessagingControllerCommands.PendingMarkAllAsRead]; [MessagingControllerCommands.PendingExpunge]; [MemorizingMessagingListener.MemorizingState]; [MemorizingMessagingListener.Memory]. LCC (Lack of Component Cohesion) = 0.58
k-9-5.600,com.fsck.k9.controller,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.fsck.k9.controller; com.fsck.k9.controller.imap; com.fsck.k9.controller
k-9-5.600,com.fsck.k9.mailstore.migrations,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 37
k-9-5.600,com.fsck.k9.power,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.fsck.k9.service
