Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
AntennaPod-2.1.1,de.danoeh.antennapod.core.service.playback,LocalPSMP,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 15
AntennaPod-2.1.1,de.danoeh.antennapod.core.service.playback,PlaybackService,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: isRunning (199)
AntennaPod-2.1.1,de.danoeh.antennapod.core.service.playback,PlaybackService,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 35
AntennaPod-2.1.1,de.danoeh.antennapod.core.service.playback,PlaybackServiceNotificationBuilder,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
AntennaPod-2.1.1,de.danoeh.antennapod.core,ClientConfig,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: USER_AGENT (24); applicationCallbacks (29); downloadServiceCallbacks (31); playbackServiceCallbacks (33); dbTasksCallbacks (35); castCallbacks (37)
AntennaPod-2.1.1,de.danoeh.antennapod.core,ClientConfig,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13
AntennaPod-2.1.1,de.danoeh.antennapod.core,ClientConfig,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: USER_AGENT (30); applicationCallbacks (35); downloadServiceCallbacks (37); playbackServiceCallbacks (39); dbTasksCallbacks (41); castCallbacks (43)
AntennaPod-2.1.1,de.danoeh.antennapod.core,ClientConfig,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 16
AntennaPod-2.1.1,de.danoeh.antennapod.core.cast,CastUtils,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
AntennaPod-2.1.1,de.danoeh.antennapod.core.syndication.handler,SyndHandler,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
AntennaPod-2.1.1,de.danoeh.antennapod.core.syndication.namespace,NSRSS20,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
AntennaPod-2.1.1,de.danoeh.antennapod.core.preferences,UsageStatistics.StatsAction,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
AntennaPod-2.1.1,de.danoeh.antennapod.core.preferences,UserPreferences,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
AntennaPod-2.1.1,de.danoeh.antennapod.core.util.playback,PlaybackController,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 15
AntennaPod-2.1.1,de.danoeh.antennapod.core.util.id3reader,ChapterReader,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
AntennaPod-2.1.1,de.danoeh.antennapod.core.glide,MetadataRetrieverLoader.Factory,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
AntennaPod-2.1.1,de.danoeh.antennapod.core.glide,ApOkHttpUrlLoader.Factory,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
AntennaPod-2.1.1,de.danoeh.antennapod.core.glide,ChapterImageModelLoader.Factory,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
