Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.mission.meta,RescueSalvageVehicleMeta,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.mission.meta,BuildingSalvageMissionMeta,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.mission.meta,BuildingConstructionMissionMeta,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.mission.meta,EmergencySupplyMissionMeta,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.mission.meta,ExplorationMeta,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.mission.meta,MiningMeta,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.mission.meta,BiologyFieldStudyMeta,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.mission.meta,TradeMeta,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.social,RelationshipManager,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.task,InviteStudyCollaborator,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 15
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.task,WalkingSteps,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.task,WriteReport,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.task,SalvageBuilding,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 20
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.task,MaintainGroundVehicleEVA,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 17
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.task,PrescribeMedication,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 21
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.task,ReturnLightUtilityVehicle,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.task,MedicalAssistance,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: toxicWasteID (81)
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.task,MedicalAssistance,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 25
