Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.nodes,CallNode,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: CALL_YGAP; aImplicitParameter; aOpenBottom
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.nodes,NamedNode,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractNode
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.nodes,FinalStateNode,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.nodes,ImplicitParameterNode,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): NamedNode
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.nodes,InterfaceNode,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.edges,TestEdgeProperties,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.edges,UseCaseDependencyEdge,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractEdge
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.edges,UseCaseDependencyEdge.Type,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: aLabel
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.edges,UseCaseDependencyEdge.Type,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.edges,CallEdge,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): SingleLabelEdge
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.edges,ObjectCollaborationEdge,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.edges,StateTransitionEdge,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.edges,UseCaseGeneralizationEdge,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.edges,AggregationEdge,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): ThreeLabelEdge
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.edges,AggregationEdge.Type,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.edges,AggregationEdge.Type,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.edges,ThreeLabelEdge,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): SingleLabelEdge
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.edges,DependencyEdge,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): SingleLabelEdge
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.edges,DependencyEdge.Directionality,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.edges,DependencyEdge.Directionality,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.edges,GeneralizationEdge,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractEdge
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.edges,GeneralizationEdge.Type,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.edges,GeneralizationEdge.Type,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.edges,SingleLabelEdge,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractEdge
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.edges,UseCaseAssociationEdge,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.edges,ObjectReferenceEdge,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.edges,ReturnEdge,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.edges,NoteEdge,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.edges,ConstructorEdge,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): CallEdge
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.edges,AssociationEdge,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): ThreeLabelEdge
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.edges,AssociationEdge.Directionality,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.edges,AssociationEdge.Directionality,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.builder,TestDiagramOperationProcessor,Feature Envy,The tool detected a instance of this smell because testEmpty is more interested in members of the type: DiagramOperationProcessor
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.builder,TestDiagramOperationProcessor,Feature Envy,The tool detected a instance of this smell because testExecuteUndoRedoOne is more interested in members of the type: DiagramOperationProcessor
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.builder,TestDiagramOperationProcessor,Feature Envy,The tool detected a instance of this smell because testExecuteUndoRedoThree is more interested in members of the type: DiagramOperationProcessor
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.builder,TestDiagramOperationProcessor,Feature Envy,The tool detected a instance of this smell because testHasUnsavedOperations_False_WithSave is more interested in members of the type: DiagramOperationProcessor
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.builder,TestDiagramOperationProcessor,Feature Envy,The tool detected a instance of this smell because testHasUnsavedOperations_True_WithSave is more interested in members of the type: DiagramOperationProcessor
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.builder,TestDiagramOperationProcessor,Feature Envy,The tool detected a instance of this smell because testDiagramSaved_Empty is more interested in members of the type: DiagramOperationProcessor
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.builder,TestDiagramOperationProcessor,Feature Envy,The tool detected a instance of this smell because testDiagramSaved_UndoEverything is more interested in members of the type: DiagramOperationProcessor
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.builder,TestDiagramOperationProcessor,Feature Envy,The tool detected a instance of this smell because testDiagramSaved_UndoToSynchPoint is more interested in members of the type: DiagramOperationProcessor
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.builder,TestDiagramOperationProcessor,Feature Envy,The tool detected a instance of this smell because testDiagramSaved_UndoPastSynchPoint is more interested in members of the type: DiagramOperationProcessor
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.builder,TestDiagramOperationProcessor,Feature Envy,The tool detected a instance of this smell because testDiagramSaved_UndoPastSynchPointToEmpty is more interested in members of the type: DiagramOperationProcessor
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.builder,TestDiagramOperationProcessor,Feature Envy,The tool detected a instance of this smell because testDiagramSaved_RedoFromSynchPoint is more interested in members of the type: DiagramOperationProcessor
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.builder,TestDiagramOperationProcessor,Feature Envy,The tool detected a instance of this smell because testDiagramSaved_RedoToSynchPoint is more interested in members of the type: DiagramOperationProcessor
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.builder,TestClassDiagramBuilder,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 36 public methods
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.builder,TestSimpleOperation.Box,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: aValue
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.builder,TestSimpleOperation.Box,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.builder,TestCompoundOperation,Feature Envy,The tool detected a instance of this smell because testEmpty is more interested in members of the type: CompoundOperation
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.builder,TestCompoundOperation,Feature Envy,The tool detected a instance of this smell because testSingle is more interested in members of the type: CompoundOperation
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.builder,TestCompoundOperation,Feature Envy,The tool detected a instance of this smell because testDual is more interested in members of the type: CompoundOperation
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.builder,TestCompoundOperation,Feature Envy,The tool detected a instance of this smell because testTriple is more interested in members of the type: CompoundOperation
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.builder,TestCompoundOperation,Feature Envy,The tool detected a instance of this smell because testMultipleLevels is more interested in members of the type: CompoundOperation
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.builder,TestCompoundOperation,Feature Envy,The tool detected a instance of this smell because testUndoOrder is more interested in members of the type: CompoundOperation
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.builder,StateDiagramBuilder,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): DiagramBuilder
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.builder,UseCaseDiagramBuilder,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): DiagramBuilder
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.builder,DiagramBuilder,Feature Envy,The tool detected a instance of this smell because createAddElementsOperation is more interested in members of the type: Diagram
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.builder,DiagramBuilder,Feature Envy,The tool detected a instance of this smell because getCoRemovals is more interested in members of the type: Diagram
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.builder,DiagramBuilder,Feature Envy,The tool detected a instance of this smell because completeEdgeAdditionOperation is more interested in members of the type: Diagram
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.builder,DiagramBuilder,Feature Envy,The tool detected a instance of this smell because computePosition is more interested in members of the type: Dimension
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.builder.constraints,TestSequenceDiagramEdgeConstraints,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 20 public methods
JetUML-3.1,ca.mcgill.cs.jetuml,JetUML,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: VERSION; aHostServices
JetUML-3.1,ca.mcgill.cs.jetuml.geom,TestLine,Feature Envy,The tool detected a instance of this smell because testClone is more interested in members of the type: Line
JetUML-3.1,ca.mcgill.cs.jetuml.geom,TestLine,Feature Envy,The tool detected a instance of this smell because testPositions is more interested in members of the type: Line
JetUML-3.1,ca.mcgill.cs.jetuml.geom,Util,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
JetUML-3.1,ca.mcgill.cs.jetuml.geom,Dimension,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: NULL; aWidth; aHeight
JetUML-3.1,ca.mcgill.cs.jetuml.geom,Direction,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: NORTH; SOUTH; EAST; WEST; aX; aY
JetUML-3.1,ca.mcgill.cs.jetuml.viewers.nodes,TestFieldNodeViewer,Feature Envy,The tool detected a instance of this smell because testDimensionsUnattachedWithNameString is more interested in members of the type: FieldNodeViewer
JetUML-3.1,ca.mcgill.cs.jetuml.viewers.nodes,TestFieldNodeViewer,Feature Envy,The tool detected a instance of this smell because testDimensionsUnattachedWithValueString is more interested in members of the type: FieldNodeViewer
JetUML-3.1,ca.mcgill.cs.jetuml.viewers.nodes,NoteNodeViewer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
JetUML-3.1,ca.mcgill.cs.jetuml.viewers.nodes,NoteNodeViewer,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractNodeViewer
JetUML-3.1,ca.mcgill.cs.jetuml.viewers.nodes,ImplicitParameterNodeViewer,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: ImplicitParameterNodeViewer; CallNodeViewer
JetUML-3.1,ca.mcgill.cs.jetuml.viewers.nodes,PointNodeViewer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
JetUML-3.1,ca.mcgill.cs.jetuml.viewers.nodes,FieldNodeViewer,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: ObjectNodeViewer; FieldNodeViewer
JetUML-3.1,ca.mcgill.cs.jetuml.viewers.nodes,AbstractNodeViewer,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: BUTTON_SIZE; OFFSET
JetUML-3.1,ca.mcgill.cs.jetuml.viewers.nodes,AbstractNodeViewer,Wide Hierarchy,The tool detected the smell in this class because the number of children for the class is large. This class has following sub-classes: NoteNodeViewer; ImplicitParameterNodeViewer; PointNodeViewer; FieldNodeViewer; CircularStateNodeViewer; TypeNodeViewer; CallNodeViewer; ActorNodeViewer; StateNodeViewer; AbstractPackageNodeViewer; UseCaseNodeViewer; ObjectNodeViewer
JetUML-3.1,ca.mcgill.cs.jetuml.viewers.nodes,TypeNodeViewer,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractNodeViewer
JetUML-3.1,ca.mcgill.cs.jetuml.viewers.nodes,ActorNodeViewer,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractNodeViewer
JetUML-3.1,ca.mcgill.cs.jetuml.viewers.nodes,NodeViewerRegistry,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: ViewerUtilities; NodeViewerRegistry; Node; Diagram; DiagramType; DiagramViewer; EdgeViewerRegistry; Edge; EdgeViewer; NodeViewer; CallNode; FieldNode; ImplicitParameterNode; ObjectNode; PackageNode
JetUML-3.1,ca.mcgill.cs.jetuml.viewers.nodes,StateNodeViewer,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractNodeViewer
JetUML-3.1,ca.mcgill.cs.jetuml.viewers.nodes,UseCaseNodeViewer,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractNodeViewer
JetUML-3.1,ca.mcgill.cs.jetuml.viewers.nodes,InterfaceNodeViewer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
JetUML-3.1,ca.mcgill.cs.jetuml.viewers.nodes,ObjectNodeViewer,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractNodeViewer
JetUML-3.1,ca.mcgill.cs.jetuml.viewers.edges,TestSegmentationStrategies,Feature Envy,The tool detected a instance of this smell because testStraightMultipleEdgesHorizontal is more interested in members of the type: Diagram
JetUML-3.1,ca.mcgill.cs.jetuml.viewers.edges,TestSegmentationStrategies,Feature Envy,The tool detected a instance of this smell because testStraightMultipleEdgesVertical is more interested in members of the type: Diagram
JetUML-3.1,ca.mcgill.cs.jetuml.viewers.edges,TestSegmentationStrategies,Feature Envy,The tool detected a instance of this smell because testStraightHorizontalWithSelfEdge is more interested in members of the type: Diagram
JetUML-3.1,ca.mcgill.cs.jetuml.viewers.edges,TestSegmentationStrategies,Feature Envy,The tool detected a instance of this smell because testStraightVerticalWithSelfEdge is more interested in members of the type: Diagram
JetUML-3.1,ca.mcgill.cs.jetuml.viewers.edges,TestSegmentationStrategies,Feature Envy,The tool detected a instance of this smell because testAggregateGeneralizationEdgesOnly is more interested in members of the type: Diagram
JetUML-3.1,ca.mcgill.cs.jetuml.viewers.edges,TestSegmentationStrategies,Feature Envy,The tool detected a instance of this smell because testAggregateGeneralizationEdgesMixed is more interested in members of the type: Diagram
