index,FullClassPath,Project,SpeculativeGenerality,BaseClassKnowsDerivedClass,MessageChains,LongParameterList,SpaghettiCode,BaseClassShouldBeAbstract,LongMethod,ClassDataShouldBePrivate,TraditionBreaker,ManyFieldAttributesButNotComplex,RefusedParentBequest,SwissArmyKnife,Blob,AntiSingleton,ComplexClass,LargeClass,FunctionalDecomposition,LazyClass,classname2,Fullpathname,Classname,loc,numAttr,numMethod,setters,getters,isPersist,isCollection,numWordName,isOrEr,isController,numIfs,numParameters,numImports,numOutboundInvocation,numInnerClasses,isStaticClass,isInterface,isInnerClass,isClass,isEnum,classPublicity,numPublicMethods,numPrivateMethods,numProtectedMethods,isAbstract,label,classpath,Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no,Project_type
1173,org.telegram.ui.GroupInviteActivity,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,GroupInviteActivity,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/ui/GroupInviteActivity.java,GroupInviteActivity,333,14,11,0,2,FALSE,FALSE,3,FALSE,FALSE,20,11,31,17,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer,org.telegram.ui.GroupInviteActivity,Telegram-6.1.1_1946,org.telegram.ui,GroupInviteActivity,14,0,9,8,0,26,0,0,0.3333333333333333,0,15,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Telegram-6.1.1_1946/TMessagesProj/src/main/java/org/telegram/ui/GroupInviteActivity.java,46,Mobile
1174,org.telegram.ui.GroupStickersActivity,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,GroupStickersActivity,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/ui/GroupStickersActivity.java,GroupStickersActivity,785,29,11,1,2,FALSE,FALSE,3,FALSE,FALSE,65,11,56,58,0,TRUE,FALSE,FALSE,TRUE,FALSE,private,0,0,0,FALSE,Interfacer,org.telegram.ui.GroupStickersActivity,Telegram-6.1.1_1946,org.telegram.ui,GroupStickersActivity,30,0,25,19,656,101,0,0,0.36,1,19,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Telegram-6.1.1_1946/TMessagesProj/src/main/java/org/telegram/ui/GroupStickersActivity.java,71,Mobile
1175,org.telegram.ui.IdenticonActivity,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,IdenticonActivity,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/ui/IdenticonActivity.java,IdenticonActivity,338,12,10,0,1,FALSE,FALSE,2,FALSE,FALSE,16,8,42,27,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer,org.telegram.ui.IdenticonActivity,Telegram-6.1.1_1946,org.telegram.ui,IdenticonActivity,12,0,15,11,230,39,0,0,0.2666666666666666,0,13,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Telegram-6.1.1_1946/TMessagesProj/src/main/java/org/telegram/ui/IdenticonActivity.java,56,Mobile
1176,org.telegram.ui.IntroActivity,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,IntroActivity,Omni-Notes-v6.0.5/omniNotes/src/main/java/it/feio/android/omninotes/intro/IntroActivity.java,IntroActivity,58,0,4,0,0,FALSE,FALSE,2,FALSE,FALSE,0,1,5,3,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider,it.feio.android.omninotes.intro.IntroActivity,Omni-Notes-6.0.5,it.feio.android.omninotes.intro,IntroActivity,0,0,4,4,19,4,0,0,-1,1,2,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Omni-Notes-6.0.5/omniNotes/src/main/java/it/feio/android/omninotes/intro/IntroActivity.java,27,Mobile
1177,org.telegram.ui.InviteContactsActivity,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,InviteContactsActivity,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/ui/InviteContactsActivity.java,InviteContactsActivity,970,20,12,1,1,FALSE,FALSE,3,FALSE,FALSE,71,6,55,109,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer,org.telegram.ui.InviteContactsActivity,Telegram-6.1.1_1946,org.telegram.ui,InviteContactsActivity,31,0,29,22,0,80,0,0,0.3448275862068966,0,19,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Telegram-6.1.1_1946/TMessagesProj/src/main/java/org/telegram/ui/InviteContactsActivity.java,70,Mobile
1178,org.telegram.ui.LanguageSelectActivity,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,LanguageSelectActivity,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/ui/LanguageSelectActivity.java,LanguageSelectActivity,453,10,10,0,1,FALSE,FALSE,3,FALSE,FALSE,36,7,32,59,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer,org.telegram.ui.LanguageSelectActivity,Telegram-6.1.1_1946,org.telegram.ui,LanguageSelectActivity,12,0,16,13,0,52,0,0,0.25,0,15,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Telegram-6.1.1_1946/TMessagesProj/src/main/java/org/telegram/ui/LanguageSelectActivity.java,47,Mobile
1179,org.telegram.ui.LaunchActivity,telegram-v6.1.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,LaunchActivity,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/ui/LaunchActivity.java,LaunchActivity,4077,50,12,0,1,FALSE,FALSE,2,FALSE,FALSE,535,31,102,665,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer,org.telegram.ui.LaunchActivity,Telegram-6.1.1_1946,org.telegram.ui,LaunchActivity,51,0,68,37,4110,816,0,1,0.088235294,8,65,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Telegram-6.1.1_1946/TMessagesProj/src/main/java/org/telegram/ui/LaunchActivity.java,118,Mobile
1180,org.telegram.ui.LocationActivity,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,LocationActivity,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/ui/LocationActivity.java,LocationActivity,2174,69,4,0,0,FALSE,FALSE,2,FALSE,FALSE,212,2,103,218,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer,org.telegram.ui.LocationActivity,Telegram-6.1.1_1946,org.telegram.ui,LocationActivity,86,12,60,31,1967,327,1,0,0.1333333333333333,7,32,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Telegram-6.1.1_1946/TMessagesProj/src/main/java/org/telegram/ui/LocationActivity.java,120,Mobile
1181,org.telegram.ui.LogoutActivity,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,LogoutActivity,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/ui/LogoutActivity.java,LogoutActivity,324,13,5,0,1,FALSE,FALSE,2,FALSE,FALSE,18,2,33,13,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer,org.telegram.ui.LogoutActivity,Telegram-6.1.1_1946,org.telegram.ui,LogoutActivity,14,0,6,5,0,24,0,0,0.5,0,15,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Telegram-6.1.1_1946/TMessagesProj/src/main/java/org/telegram/ui/LogoutActivity.java,48,Mobile
1182,org.telegram.ui.MediaActivity,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,MediaActivity,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/ui/MediaActivity.java,MediaActivity,3001,51,26,3,1,FALSE,FALSE,2,FALSE,FALSE,374,25,86,384,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer,org.telegram.ui.MediaActivity,Telegram-6.1.1_1946,org.telegram.ui,MediaActivity,79,1,63,40,0,595,0,0,0.1587301587301587,2,44,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Telegram-6.1.1_1946/TMessagesProj/src/main/java/org/telegram/ui/MediaActivity.java,101,Mobile
1183,org.telegram.ui.NotificationsCustomSettingsActivity,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NotificationsCustomSettingsActivity,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/ui/NotificationsCustomSettingsActivity.java,NotificationsCustomSettingsActivity,1471,28,8,0,1,FALSE,FALSE,4,FALSE,FALSE,150,5,58,149,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer,org.telegram.ui.NotificationsCustomSettingsActivity,Telegram-6.1.1_1946,org.telegram.ui,NotificationsCustomSettingsActivity,34,0,17,14,0,155,0,0,0.2941176470588235,0,25,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Telegram-6.1.1_1946/TMessagesProj/src/main/java/org/telegram/ui/NotificationsCustomSettingsActivity.java,73,Mobile
1184,org.telegram.ui.NotificationsSettingsActivity,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NotificationsSettingsActivity,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/ui/NotificationsSettingsActivity.java,NotificationsSettingsActivity,1029,46,9,0,2,FALSE,FALSE,3,FALSE,FALSE,75,7,51,115,0,TRUE,FALSE,FALSE,TRUE,FALSE,private,0,0,0,FALSE,Interfacer,org.telegram.ui.NotificationsSettingsActivity,Telegram-6.1.1_1946,org.telegram.ui,NotificationsSettingsActivity,50,4,11,9,0,104,0,0,0.3636363636363636,7,21,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Telegram-6.1.1_1946/TMessagesProj/src/main/java/org/telegram/ui/NotificationsSettingsActivity.java,66,Mobile
1185,org.telegram.ui.PasscodeActivity,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,PasscodeActivity,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/ui/PasscodeActivity.java,PasscodeActivity,753,25,14,0,1,FALSE,FALSE,2,FALSE,FALSE,58,7,55,58,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer,org.telegram.ui.PasscodeActivity,Telegram-6.1.1_1946,org.telegram.ui,PasscodeActivity,26,0,25,19,0,112,0,0,0.32,0,19,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Telegram-6.1.1_1946/TMessagesProj/src/main/java/org/telegram/ui/PasscodeActivity.java,70,Mobile
1186,org.telegram.ui.PassportActivity,telegram-v6.1.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,PassportActivity,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/ui/PassportActivity.java,PassportActivity,8025,199,2,1,0,FALSE,FALSE,2,FALSE,FALSE,857,2,135,645,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer,org.telegram.ui.PassportActivity,Telegram-6.1.1_1946,org.telegram.ui,PassportActivity,233,9,165,79,0,1568,0,0,0.2121212121212121,4,52,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Telegram-6.1.1_1946/TMessagesProj/src/main/java/org/telegram/ui/PassportActivity.java,143,Mobile
1187,org.telegram.ui.PaymentFormActivity,telegram-v6.1.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,PaymentFormActivity,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/ui/PaymentFormActivity.java,PaymentFormActivity,3390,97,8,2,0,FALSE,FALSE,3,FALSE,FALSE,333,13,102,327,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer,org.telegram.ui.PaymentFormActivity,Telegram-6.1.1_1946,org.telegram.ui,PaymentFormActivity,110,6,80,49,0,633,0,0,0.275,0,37,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Telegram-6.1.1_1946/TMessagesProj/src/main/java/org/telegram/ui/PaymentFormActivity.java,117,Mobile
1188,org.telegram.ui.PeopleNearbyActivity,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,PeopleNearbyActivity,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/ui/PeopleNearbyActivity.java,PeopleNearbyActivity,1011,49,15,0,2,FALSE,FALSE,3,FALSE,FALSE,87,11,46,82,0,TRUE,FALSE,FALSE,TRUE,FALSE,private,0,0,0,FALSE,Interfacer,org.telegram.ui.PeopleNearbyActivity,Telegram-6.1.1_1946,org.telegram.ui,PeopleNearbyActivity,50,0,26,14,0,116,0,0,0.076923077,0,20,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Telegram-6.1.1_1946/TMessagesProj/src/main/java/org/telegram/ui/PeopleNearbyActivity.java,61,Mobile
1189,org.telegram.ui.PhotoPickerActivity,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,PhotoPickerActivity,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/ui/PhotoPickerActivity.java,PhotoPickerActivity,1907,60,35,5,5,FALSE,FALSE,3,FALSE,FALSE,197,38,83,229,0,TRUE,FALSE,FALSE,TRUE,FALSE,private,0,0,0,FALSE,Interfacer,org.telegram.ui.PhotoPickerActivity,Telegram-6.1.1_1946,org.telegram.ui,PhotoPickerActivity,64,0,75,57,0,343,0,0,0.16,5,39,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Telegram-6.1.1_1946/TMessagesProj/src/main/java/org/telegram/ui/PhotoPickerActivity.java,98,Mobile
1190,org.telegram.ui.PhotoViewer,telegram-v6.1.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,PhotoViewer,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/ui/PhotoViewer.java,PhotoViewer,9755,265,89,14,13,FALSE,FALSE,2,TRUE,FALSE,1182,116,167,1170,0,TRUE,FALSE,FALSE,TRUE,FALSE,private,0,0,0,FALSE,Controller,org.telegram.ui.PhotoViewer,Telegram-6.1.1_1946,org.telegram.ui,PhotoViewer,347,19,247,152,0,1807,0,0,0.076923077,22,79,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Telegram-6.1.1_1946/TMessagesProj/src/main/java/org/telegram/ui/PhotoViewer.java,183,Mobile
1191,org.telegram.ui.PollCreateActivity,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,PollCreateActivity,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/ui/PollCreateActivity.java,PollCreateActivity,1026,33,13,2,1,FALSE,FALSE,3,FALSE,FALSE,95,4,52,92,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer,org.telegram.ui.PollCreateActivity,Telegram-6.1.1_1946,org.telegram.ui,PollCreateActivity,34,0,19,12,0,99,0,0,0.2631578947368421,1,23,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Telegram-6.1.1_1946/TMessagesProj/src/main/java/org/telegram/ui/PollCreateActivity.java,59,Mobile
1192,org.telegram.ui.PrivacyControlActivity,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,PrivacyControlActivity,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/ui/PrivacyControlActivity.java,PrivacyControlActivity,1193,45,12,0,3,FALSE,FALSE,3,FALSE,FALSE,108,11,47,118,0,TRUE,FALSE,FALSE,TRUE,FALSE,private,0,0,0,FALSE,Interfacer,org.telegram.ui.PrivacyControlActivity,Telegram-6.1.1_1946,org.telegram.ui,PrivacyControlActivity,52,11,20,11,0,149,0,0,0.2,0,22,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Telegram-6.1.1_1946/TMessagesProj/src/main/java/org/telegram/ui/PrivacyControlActivity.java,62,Mobile
1193,org.telegram.ui.PrivacySettingsActivity,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,PrivacySettingsActivity,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/ui/PrivacySettingsActivity.java,PrivacySettingsActivity,896,43,8,0,2,FALSE,FALSE,3,FALSE,FALSE,70,7,36,67,0,TRUE,FALSE,FALSE,TRUE,FALSE,private,0,0,0,FALSE,Interfacer,org.telegram.ui.PrivacySettingsActivity,Telegram-6.1.1_1946,org.telegram.ui,PrivacySettingsActivity,43,0,11,9,0,104,0,0,0.3636363636363636,0,18,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Telegram-6.1.1_1946/TMessagesProj/src/main/java/org/telegram/ui/PrivacySettingsActivity.java,51,Mobile
1194,org.telegram.ui.PrivacyUsersActivity,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,PrivacyUsersActivity,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/ui/PrivacyUsersActivity.java,PrivacyUsersActivity,560,20,11,1,1,FALSE,FALSE,3,FALSE,FALSE,57,10,28,32,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer,org.telegram.ui.PrivacyUsersActivity,Telegram-6.1.1_1946,org.telegram.ui,PrivacyUsersActivity,21,3,15,12,0,67,0,1,0.2,1,13,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Telegram-6.1.1_1946/TMessagesProj/src/main/java/org/telegram/ui/PrivacyUsersActivity.java,43,Mobile
1195,org.telegram.ui.ProfileNotificationsActivity,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,ProfileNotificationsActivity,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/ui/ProfileNotificationsActivity.java,ProfileNotificationsActivity,1028,33,8,1,1,FALSE,FALSE,3,FALSE,FALSE,85,8,52,53,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer,org.telegram.ui.ProfileNotificationsActivity,Telegram-6.1.1_1946,org.telegram.ui,ProfileNotificationsActivity,34,0,18,16,0,139,0,0,0.4444444444444444,0,25,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Telegram-6.1.1_1946/TMessagesProj/src/main/java/org/telegram/ui/ProfileNotificationsActivity.java,67,Mobile
1196,org.telegram.ui.ProxyListActivity,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ProxyListActivity,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/ui/ProxyListActivity.java,ProxyListActivity,696,18,12,0,2,FALSE,FALSE,3,FALSE,FALSE,55,12,42,58,0,TRUE,FALSE,FALSE,TRUE,FALSE,private,0,0,0,FALSE,Interfacer,org.telegram.ui.ProxyListActivity,Telegram-6.1.1_1946,org.telegram.ui,ProxyListActivity,24,1,10,7,593,51,0,0,0.4,0,15,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Telegram-6.1.1_1946/TMessagesProj/src/main/java/org/telegram/ui/ProxyListActivity.java,57,Mobile
1197,org.telegram.ui.ProxySettingsActivity,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ProxySettingsActivity,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/ui/ProxySettingsActivity.java,ProxySettingsActivity,837,32,10,3,1,FALSE,FALSE,3,FALSE,FALSE,64,11,58,72,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer,org.telegram.ui.ProxySettingsActivity,Telegram-6.1.1_1946,org.telegram.ui,ProxySettingsActivity,35,0,24,18,686,131,0,0,0.4166666666666667,0,18,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Telegram-6.1.1_1946/TMessagesProj/src/main/java/org/telegram/ui/ProxySettingsActivity.java,73,Mobile
1198,org.telegram.ui.QuickRepliesSettingsActivity,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,QuickRepliesSettingsActivity,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/ui/QuickRepliesSettingsActivity.java,QuickRepliesSettingsActivity,252,9,5,0,1,FALSE,FALSE,4,FALSE,FALSE,9,1,23,13,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer,org.telegram.ui.QuickRepliesSettingsActivity,Telegram-6.1.1_1946,org.telegram.ui,QuickRepliesSettingsActivity,10,0,6,6,181,13,0,0,0.6666666666666666,0,9,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Telegram-6.1.1_1946/TMessagesProj/src/main/java/org/telegram/ui/QuickRepliesSettingsActivity.java,38,Mobile
1199,org.telegram.ui.SecretMediaViewer,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SecretMediaViewer,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/ui/SecretMediaViewer.java,SecretMediaViewer,1617,81,39,3,8,FALSE,FALSE,3,TRUE,FALSE,164,43,54,162,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider,org.telegram.ui.SecretMediaViewer,Telegram-6.1.1_1946,org.telegram.ui,SecretMediaViewer,92,0,55,37,1421,264,0,0,0.1818181818181818,4,22,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Telegram-6.1.1_1946/TMessagesProj/src/main/java/org/telegram/ui/SecretMediaViewer.java,69,Mobile
1200,org.telegram.ui.SessionsActivity,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SessionsActivity,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/ui/SessionsActivity.java,SessionsActivity,746,29,8,0,2,FALSE,FALSE,2,FALSE,FALSE,66,7,46,68,0,TRUE,FALSE,FALSE,TRUE,FALSE,private,0,0,0,FALSE,Interfacer,org.telegram.ui.SessionsActivity,Telegram-6.1.1_1946,org.telegram.ui,SessionsActivity,29,0,13,10,0,74,0,0,0.2307692307692307,1,21,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Telegram-6.1.1_1946/TMessagesProj/src/main/java/org/telegram/ui/SessionsActivity.java,61,Mobile
1201,org.telegram.ui.ShareActivity,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,ShareActivity,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/ui/ShareActivity.java,ShareActivity,106,1,2,0,0,FALSE,FALSE,2,FALSE,FALSE,6,1,20,12,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer,org.telegram.ui.ShareActivity,Telegram-6.1.1_1946,org.telegram.ui,ShareActivity,1,0,2,1,69,8,0,0,0,0,9,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Telegram-6.1.1_1946/TMessagesProj/src/main/java/org/telegram/ui/ShareActivity.java,33,Mobile
1202,org.thoughtcrime.securesms.sharing.ShareActivity,Signal-Android-4.60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,ShareActivity,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/ui/ShareActivity.java,ShareActivity,106,1,2,0,0,FALSE,FALSE,2,FALSE,FALSE,6,1,20,12,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer,org.telegram.ui.ShareActivity,Telegram-6.1.1_1946,org.telegram.ui,ShareActivity,1,0,2,1,69,8,0,0,0,0,9,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Telegram-6.1.1_1946/TMessagesProj/src/main/java/org/telegram/ui/ShareActivity.java,33,Mobile
1203,org.telegram.ui.StatisticActivity,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,StatisticActivity,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/ui/StatisticActivity.java,StatisticActivity,1868,28,10,0,1,FALSE,FALSE,2,FALSE,FALSE,138,10,76,162,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer,org.telegram.ui.StatisticActivity,Telegram-6.1.1_1946,org.telegram.ui,StatisticActivity,107,6,16,10,0,87,0,0,0.25,2,24,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Telegram-6.1.1_1946/TMessagesProj/src/main/java/org/telegram/ui/StatisticActivity.java,84,Mobile
1204,org.telegram.ui.StickersActivity,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,StickersActivity,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/ui/StickersActivity.java,StickersActivity,1017,26,9,0,1,FALSE,FALSE,2,FALSE,FALSE,73,4,62,75,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer,org.telegram.ui.StickersActivity,Telegram-6.1.1_1946,org.telegram.ui,StickersActivity,34,4,23,20,0,68,0,0,0.3043478260869565,0,24,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Telegram-6.1.1_1946/TMessagesProj/src/main/java/org/telegram/ui/StickersActivity.java,77,Mobile
1205,org.telegram.ui.StorageDiagramView,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,StorageDiagramView,Telegram-v6.1.1/TMessagesProj/src/main/java/org/telegram/ui/StorageDiagramView.java,StorageDiagramView,315,12,5,1,0,FALSE,FALSE,3,FALSE,FALSE,34,5,17,21,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer,org.telegram.ui.StorageDiagramView,Telegram-6.1.1_1946,org.telegram.ui,StorageDiagramView,18,1,7,3,259,52,0,0,0.2857142857142857,2,2,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Telegram-6.1.1_1946/TMessagesProj/src/main/java/org/telegram/ui/StorageDiagramView.java,23,Mobile
