Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no,Project_type
AmazeFileManager-3.5.2,com.amaze.filemanager.database.daos,ListEntryDao,0,0,4,0,12,4,0,0,-1.0,0,1,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/database/daos/ListEntryDao.java,37,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.database.daos,SftpEntryDao,0,0,10,0,18,10,0,0,-1.0,0,1,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/database/daos/SftpEntryDao.java,42,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.database.daos,GridEntryDao,0,0,4,0,12,4,0,0,-1.0,0,1,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/database/daos/GridEntryDao.java,38,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.database.daos,TabDao,0,0,5,0,13,5,0,0,-1.0,0,1,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/database/daos/TabDao.java,40,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.database.daos,SortDao,0,0,4,0,12,4,0,0,-1.0,0,1,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/database/daos/SortDao.java,37,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.database.daos,CloudEntryDao,0,0,5,0,13,5,0,0,-1.0,0,1,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/database/daos/CloudEntryDao.java,39,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.database.daos,HistoryEntryDao,0,0,5,0,13,5,0,0,-1.0,0,1,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/database/daos/HistoryEntryDao.java,39,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.database.daos,BookmarkEntryDao,0,0,5,0,13,5,0,0,-1.0,0,1,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/database/daos/BookmarkEntryDao.java,39,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.database.daos,HiddenEntryDao,0,0,4,0,12,4,0,0,-1.0,0,1,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/database/daos/HiddenEntryDao.java,38,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.asynchronous,AbstractRepeatingRunnable,1,0,3,3,19,4,0,0,0.0,1,0,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/asynchronous/AbstractRepeatingRunnable.java,30,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.asynchronous.management,ServiceWatcherUtil,14,2,5,4,0,9,0,0,0.4,27,3,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/asynchronous/management/ServiceWatcherUtil.java,48,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.asynchronous.management,ServiceWatcherUtil.ServiceWatcherRepeatingRunnable,2,0,0,0,43,0,0,0,-1.0,0,1,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/asynchronous/management/ServiceWatcherUtil.java,87,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.asynchronous.management,ServiceWatcherUtil.WaitNotificationThread,1,0,0,0,26,0,0,0,-1.0,0,1,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/asynchronous/management/ServiceWatcherUtil.java,222,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.asynchronous.management,ServiceWatcherUtil.ServiceStatusCallbacks,3,0,0,0,18,0,0,0,-1.0,0,0,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/asynchronous/management/ServiceWatcherUtil.java,252,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.asynchronous.broadcast_receivers,PackageReceiver,1,0,2,2,20,2,0,0,0.0,1,1,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/asynchronous/broadcast_receivers/PackageReceiver.java,30,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.asynchronous.loaders,AppListLoader,5,0,8,4,105,21,0,0,0.0,2,3,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/asynchronous/loaders/AppListLoader.java,41,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.asynchronous.loaders,AppListLoader.AppsDataPair,0,0,0,0,13,0,0,0,-1.0,0,0,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/asynchronous/loaders/AppListLoader.java,193,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.asynchronous.handlers,FileHandler,3,0,2,2,0,10,0,0,0.0,0,3,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/asynchronous/handlers/FileHandler.java,38,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.crashreport,ErrorActivity,16,9,19,8,0,35,0,0,0.1052631578947368,1,2,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/crashreport/ErrorActivity.java,88,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.crashreport,ErrorActivity.ErrorInfo,4,2,0,0,35,0,0,0,-1.0,0,0,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/crashreport/ErrorActivity.java,446,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.filesystem.glide,CloudIconModelFactory,1,0,3,3,14,3,0,0,0.6666666666666666,0,0,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/glide/CloudIconModelFactory.java,30,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.filesystem.glide,CloudIconDataFetcher,5,0,6,6,39,7,0,0,0.6666666666666666,0,1,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/glide/CloudIconDataFetcher.java,37,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.filesystem.glide,CloudIconModelLoader,1,0,3,3,15,3,0,0,0.6666666666666666,0,1,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/glide/CloudIconModelLoader.java,33,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.filesystem.streams,RandomAccessStream,2,0,10,9,32,11,0,0,0.4,0,0,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/streams/RandomAccessStream.java,26,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.filesystem.compressed.showcontents.helpers,Bzip2Decompressor,0,0,2,2,8,2,0,0,-1.0,1,1,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/compressed/showcontents/helpers/Bzip2Decompressor.java,34,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.filesystem.compressed.showcontents.helpers,SevenZipDecompressor,0,0,2,2,8,2,0,0,-1.0,1,1,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/compressed/showcontents/helpers/SevenZipDecompressor.java,35,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.filesystem.compressed.showcontents.helpers,GzipDecompressor,0,0,2,2,8,2,0,0,-1.0,1,1,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/compressed/showcontents/helpers/GzipDecompressor.java,34,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.filesystem.compressed.showcontents.helpers,LzmaDecompressor,0,0,2,2,8,2,0,0,-1.0,1,1,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/compressed/showcontents/helpers/LzmaDecompressor.java,34,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.filesystem.compressed.showcontents.helpers,ZipDecompressor,0,0,2,2,8,2,0,0,-1.0,1,1,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/compressed/showcontents/helpers/ZipDecompressor.java,33,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.filesystem.compressed.showcontents.helpers,RarDecompressor,0,0,4,3,17,6,0,0,-1.0,2,1,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/compressed/showcontents/helpers/RarDecompressor.java,36,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.filesystem.compressed.showcontents.helpers,XzDecompressor,0,0,2,2,8,2,0,0,-1.0,1,1,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/compressed/showcontents/helpers/XzDecompressor.java,34,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.filesystem.compressed.showcontents.helpers,TarDecompressor,0,0,2,2,8,2,0,0,-1.0,1,1,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/compressed/showcontents/helpers/TarDecompressor.java,33,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.filesystem.compressed.showcontents,Decompressor,2,0,6,5,48,7,0,0,0.3333333333333333,5,3,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/compressed/showcontents/Decompressor.java,35,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.filesystem.compressed.extractcontents.helpers,XzExtractor,0,0,3,1,51,11,0,0,-1.0,1,3,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/compressed/extractcontents/helpers/XzExtractor.java,42,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.filesystem.compressed.extractcontents.helpers,TarExtractor,0,0,3,1,62,14,0,0,-1.0,1,4,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/compressed/extractcontents/helpers/TarExtractor.java,43,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.filesystem.compressed.extractcontents.helpers,RarExtractor,0,0,3,1,65,13,0,0,-1.0,1,4,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/compressed/extractcontents/helpers/RarExtractor.java,42,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.filesystem.compressed.extractcontents.helpers,SevenZipExtractor,0,0,3,1,56,11,0,0,-1.0,1,6,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/compressed/extractcontents/helpers/SevenZipExtractor.java,40,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.filesystem.compressed.extractcontents.helpers,GzipExtractor,0,0,3,1,62,14,0,0,-1.0,1,4,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/compressed/extractcontents/helpers/GzipExtractor.java,43,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.filesystem.compressed.extractcontents.helpers,ZipExtractor,0,0,3,1,75,15,0,0,-1.0,1,5,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/compressed/extractcontents/helpers/ZipExtractor.java,45,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.filesystem.compressed.extractcontents.helpers,LzmaExtractor,0,0,3,1,51,11,0,0,-1.0,1,3,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/compressed/extractcontents/helpers/LzmaExtractor.java,42,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.filesystem.compressed.extractcontents.helpers,Bzip2Extractor,0,0,3,1,51,11,0,0,-1.0,1,3,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/compressed/extractcontents/helpers/Bzip2Extractor.java,42,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.exceptions,CloudPluginException,0,0,0,0,5,0,0,0,-1.0,0,0,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/exceptions/CloudPluginException.java,23,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.exceptions,StreamNotFoundException,1,0,4,4,18,4,0,0,0.75,0,0,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/exceptions/StreamNotFoundException.java,23,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.exceptions,ShellNotRunningException,0,0,1,1,8,1,0,0,-1.0,0,0,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/exceptions/ShellNotRunningException.java,23,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.adapters,HiddenAdapter,8,0,6,6,79,11,0,0,0.3333333333333333,1,6,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/adapters/HiddenAdapter.java,50,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.adapters,ColorAdapter,3,0,4,3,42,5,0,0,0.0,1,2,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/adapters/ColorAdapter.java,38,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.adapters,ColorAdapter.OnColorSelected,0,0,0,0,3,0,0,0,-1.0,0,0,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/adapters/ColorAdapter.java,91,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.adapters,AppsAdapter,9,0,5,3,187,29,0,0,0.4,1,14,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/adapters/AppsAdapter.java,70,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.adapters,RecyclerAdapter,41,9,29,23,0,157,0,0,0.1379310344827586,2,18,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/adapters/RecyclerAdapter.java,87,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.adapters,RecyclerAdapter.ListItem,7,3,0,0,31,0,0,0,-1.0,0,1,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/adapters/RecyclerAdapter.java,1089,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.adapters,RecyclerAdapter.OnImageProcessed,0,0,0,0,3,0,0,0,-1.0,0,0,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/adapters/RecyclerAdapter.java,1129,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.adapters,CompressedExplorerAdapter,13,1,15,12,231,41,0,0,0.2666666666666666,1,12,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/adapters/CompressedExplorerAdapter.java,62,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.adapters.holders,ItemViewHolder,14,14,1,1,36,1,0,0,0.0,1,2,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/adapters/holders/ItemViewHolder.java,35,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.adapters.holders,HiddenViewHolder,4,4,1,1,19,1,0,0,0.0,1,0,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/adapters/holders/HiddenViewHolder.java,32,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.adapters.holders,AppHolder,6,6,1,1,21,1,0,0,0.0,1,1,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/adapters/holders/AppHolder.java,34,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.adapters.holders,CompressedItemViewHolder,9,9,1,1,25,1,0,0,0.0,1,2,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/adapters/holders/CompressedItemViewHolder.java,33,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.adapters.holders,SpecialViewHolder,4,4,1,1,0,4,0,0,0.0,1,3,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/adapters/holders/SpecialViewHolder.java,34,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.adapters.holders,EmptyViewHolder,0,0,1,1,9,1,0,0,-1.0,0,0,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/adapters/holders/EmptyViewHolder.java,27,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.adapters.holders,DonationViewHolder,4,4,1,1,11,1,0,0,0.0,0,0,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/adapters/holders/DonationViewHolder.java,31,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.adapters.glide,RecyclerPreloadSizeProvider,3,0,4,4,46,5,0,0,0.0,1,1,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/adapters/glide/RecyclerPreloadSizeProvider.java,34,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.adapters.glide,RecyclerPreloadSizeProvider.RecyclerPreloadSizeProviderCallback,0,0,0,0,7,0,0,0,-1.0,0,0,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/adapters/glide/RecyclerPreloadSizeProvider.java,78,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.adapters.glide,RecyclerPreloadSizeProvider.SizeViewTarget,0,0,0,0,8,0,0,0,-1.0,0,0,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/adapters/glide/RecyclerPreloadSizeProvider.java,88,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.adapters.glide,RecyclerPreloadModelProvider,2,0,3,3,29,6,0,0,0.0,1,1,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/adapters/glide/RecyclerPreloadModelProvider.java,39,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.adapters.glide,AppsAdapterPreloadModel,4,0,6,5,46,9,0,0,0.3333333333333333,2,0,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/adapters/glide/AppsAdapterPreloadModel.java,43,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.adapters.glide.apkimage,ApkImageModelLoader,1,0,3,3,15,3,0,0,0.6666666666666666,0,0,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/adapters/glide/apkimage/ApkImageModelLoader.java,32,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.adapters.glide.apkimage,ApkImageDataFetcher,2,0,6,6,27,6,0,0,0.8333333333333334,0,0,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/adapters/glide/apkimage/ApkImageDataFetcher.java,33,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.adapters.glide.apkimage,ApkImageModelLoaderFactory,1,0,3,3,14,3,0,0,0.6666666666666666,0,0,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/adapters/glide/apkimage/ApkImageModelLoaderFactory.java,30,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.adapters.data,StorageDirectoryParcelable,4,4,7,7,38,7,0,0,0.5714285714285714,0,0,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/adapters/data/StorageDirectoryParcelable.java,29,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.adapters.data,AppDataParcelable,14,12,6,5,74,6,0,0,0.5,2,0,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/adapters/data/AppDataParcelable.java,28,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.adapters.data,AppDataParcelable.AppDataSorter,5,3,0,0,24,0,0,0,-1.0,0,0,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/adapters/data/AppDataParcelable.java,95,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.adapters.data,CompressedObjectParcelable,11,11,9,7,112,14,0,0,0.3333333333333333,4,2,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/adapters/data/CompressedObjectParcelable.java,30,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.adapters.data,CompressedObjectParcelable.Sorter,0,0,0,0,13,0,0,0,-1.0,0,1,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/adapters/data/CompressedObjectParcelable.java,116,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.adapters.data,IconDataParcelable,9,8,9,9,58,11,0,0,0.4444444444444444,5,0,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/adapters/data/IconDataParcelable.java,28,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.adapters.data,LayoutElementParcelable,16,14,14,14,0,24,0,0,0.2142857142857142,9,5,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/adapters/data/LayoutElementParcelable.java,38,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager,AmazeFileManagerModule,0,0,1,1,9,1,0,0,-1.0,0,0,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/AmazeFileManagerModule.java,34,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.filesystem.compressed.sevenz,StreamMap,4,0,1,1,9,1,0,0,0.0,2,0,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/commons_compress_7z/src/main/java/com/amaze/filemanager/filesystem/compressed/sevenz/StreamMap.java,21,Mobile
AmazeFileManager-3.5.2,com.amaze.filemanager.filesystem.compressed.sevenz,BoundedFileChannelInputStream,4,0,5,4,60,12,0,0,0.4,1,0,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/commons_compress_7z/src/main/java/com/amaze/filemanager/filesystem/compressed/sevenz/BoundedFileChannelInputStream.java,26,Mobile
