Fullpathname,Project,Classname,loc,numAttr,numMethod,setters,getters,isPersist,isCollection,numWordName,isOrEr,isController,numIfs,numParameters,numImports,numOutboundInvocation,numInnerClasses,isStaticClass,isInterface,isInnerClass,isClass,isEnum,classPublicity,numPublicMethods,numPrivateMethods,numProtectedMethods,isAbstract,label
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/sms/IncomingIdentityUpdateMessage.java,Signal-Android-4.60.5,IncomingIdentityUpdateMessage,14,0,1,0,0,False,False,4,False,False,0,0,0,0,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/sms/IncomingIdentityVerifiedMessage.java,Signal-Android-4.60.5,IncomingIdentityVerifiedMessage,15,0,1,0,0,False,False,4,False,False,0,0,0,0,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/sms/IncomingJoinedMessage.java,Signal-Android-4.60.5,IncomingJoinedMessage,22,0,2,0,0,False,False,3,False,False,0,0,2,1,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/sms/IncomingTextMessage.java,Signal-Android-4.60.5,IncomingTextMessage,281,16,26,0,11,False,False,3,False,False,0,2,10,53,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/sms/MessageSender.java,Signal-Android-4.60.5,MessageSender,586,1,26,0,0,False,False,2,True,False,19,79,58,90,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/sms/OutgoingEncryptedMessage.java,Signal-Android-4.60.5,OutgoingEncryptedMessage,24,0,2,0,0,False,False,3,False,False,0,1,1,0,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/sms/OutgoingEndSessionMessage.java,Signal-Android-4.60.5,OutgoingEndSessionMessage,22,0,2,0,0,False,False,4,False,False,0,1,0,1,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/sms/OutgoingIdentityDefaultMessage.java,Signal-Android-4.60.5,OutgoingIdentityDefaultMessage,24,0,2,0,0,False,False,4,False,False,0,1,1,0,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/sms/OutgoingIdentityVerifiedMessage.java,Signal-Android-4.60.5,OutgoingIdentityVerifiedMessage,25,0,2,0,0,False,False,4,False,False,0,1,1,0,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/sms/OutgoingKeyExchangeMessage.java,Signal-Android-4.60.5,OutgoingKeyExchangeMessage,24,0,2,0,0,False,False,4,False,False,0,1,1,0,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/sms/OutgoingPrekeyBundleMessage.java,Signal-Android-4.60.5,OutgoingPrekeyBundleMessage,19,0,2,0,0,False,False,4,False,False,0,1,0,0,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/sms/OutgoingTextMessage.java,Signal-Android-4.60.5,OutgoingTextMessage,86,4,12,0,4,False,False,3,False,False,1,2,2,10,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/sms/TelephonyServiceState.java,Signal-Android-4.60.5,TelephonyServiceState,92,0,1,0,0,False,False,3,False,False,1,1,5,10,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/stickers/BlessedPacks.java,Signal-Android-4.60.5,BlessedPacks,65,5,1,0,0,False,False,2,False,False,0,1,6,4,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/stickers/StickerKeyboardPageAdapter.java,Signal-Android-4.60.5,StickerKeyboardPageAdapter,132,4,7,2,2,False,False,4,True,False,1,9,15,11,0.0,True,False,False,True,False,default,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/stickers/StickerKeyboardPageFragment.java,Signal-Android-4.60.5,StickerKeyboardPageFragment,164,10,14,1,3,False,False,4,False,False,6,15,22,11,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/stickers/StickerKeyboardPageViewModel.java,Signal-Android-4.60.5,StickerKeyboardPageViewModel,77,7,2,0,1,False,False,5,False,False,1,1,12,5,0.0,True,False,False,True,False,default,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/stickers/StickerKeyboardProvider.java,Signal-Android-4.60.5,StickerKeyboardProvider,258,8,10,1,1,False,False,3,True,False,15,10,27,27,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/stickers/StickerKeyboardRepository.java,Signal-Android-4.60.5,StickerKeyboardRepository,99,2,3,0,3,False,False,3,False,False,0,4,10,8,0.0,True,False,False,True,False,default,0,0,0,False,Coordinator
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/stickers/StickerKeyboardViewModel.java,Signal-Android-4.60.5,StickerKeyboardViewModel,62,4,2,0,1,False,False,4,False,False,0,0,11,5,0.0,True,False,False,True,False,default,0,0,0,False,Information Holder
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/stickers/StickerLocator.java,Signal-Android-4.60.5,StickerLocator,60,4,5,0,3,False,False,2,True,False,0,2,3,3,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/stickers/StickerManagementActivity.java,Signal-Android-4.60.5,StickerManagementActivity,135,4,13,0,1,False,False,3,False,False,2,12,14,10,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/stickers/StickerManagementAdapter.java,Signal-Android-4.60.5,StickerManagementAdapter,350,6,10,1,2,False,False,3,True,False,9,13,27,27,0.0,True,False,False,True,False,default,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/stickers/StickerManagementItemTouchHelper.java,Signal-Android-4.60.5,StickerManagementItemTouchHelper,58,1,6,0,1,False,False,5,True,False,1,9,3,3,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/stickers/StickerManagementRepository.java,Signal-Android-4.60.5,StickerManagementRepository,140,3,6,1,1,False,False,3,False,False,4,7,17,15,0.0,True,False,False,True,False,default,0,0,0,False,Interfacer
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/stickers/StickerManagementViewModel.java,Signal-Android-4.60.5,StickerManagementViewModel,88,4,7,0,1,False,False,4,False,False,0,5,13,8,0.0,True,False,False,True,False,default,0,0,0,False,Coordinator
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/stickers/StickerManifest.java,Signal-Android-4.60.5,StickerManifest,103,6,6,0,6,False,False,2,False,False,0,0,6,0,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/stickers/StickerPackInstallEvent.java,Signal-Android-4.60.5,StickerPackInstallEvent,15,1,1,0,1,False,False,4,False,False,0,0,1,0,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/stickers/StickerPackPreviewActivity.java,Signal-Android-4.60.5,StickerPackPreviewActivity,254,14,18,0,3,False,False,4,False,False,10,15,26,26,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/stickers/StickerPackPreviewAdapter.java,Signal-Android-4.60.5,StickerPackPreviewAdapter,100,3,5,1,1,False,False,4,True,False,0,6,13,9,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/stickers/StickerPackPreviewRepository.java,Signal-Android-4.60.5,StickerPackPreviewRepository,157,3,7,0,4,False,False,4,False,False,2,14,20,23,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/stickers/StickerPackPreviewViewModel.java,Signal-Android-4.60.5,StickerPackPreviewViewModel,90,7,4,0,1,False,False,5,False,False,1,2,12,4,0.0,True,False,False,True,False,default,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/stickers/StickerPreviewPopup.java,Signal-Android-4.60.5,StickerPreviewPopup,42,3,1,0,0,False,False,3,False,False,0,2,10,2,0.0,True,False,False,True,False,default,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/stickers/StickerRemoteUri.java,Signal-Android-4.60.5,StickerRemoteUri,59,3,6,0,3,False,False,3,False,False,2,2,5,4,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/stickers/StickerRemoteUriFetcher.java,Signal-Android-4.60.5,StickerRemoteUriFetcher,64,3,5,0,2,False,False,4,True,False,0,2,10,3,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/stickers/StickerRemoteUriLoader.java,Signal-Android-4.60.5,StickerRemoteUriLoader,48,1,2,0,0,False,False,4,True,False,0,5,8,1,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/stickers/StickerRolloverTouchListener.java,Signal-Android-4.60.5,StickerRolloverTouchListener,91,4,5,0,0,False,False,4,True,False,4,9,11,9,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/stickers/StickerSearchRepository.java,Signal-Android-4.60.5,StickerSearchRepository,72,2,2,0,1,False,False,3,False,False,1,3,15,6,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/stickers/StickerUrl.java,Signal-Android-4.60.5,StickerUrl,79,1,7,0,0,False,False,2,False,False,6,9,9,8,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/storage/AccountConflictMerger.java,Signal-Android-4.60.5,AccountConflictMerger,116,2,4,0,2,False,False,3,True,False,4,15,17,27,0.0,True,False,False,True,False,default,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/storage/ContactConflictMerger.java,Signal-Android-4.60.5,ContactConflictMerger,132,4,4,0,2,False,False,3,True,False,5,16,16,37,0.0,True,False,False,True,False,default,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/storage/GroupV1ConflictMerger.java,Signal-Android-4.60.5,GroupV1ConflictMerger,54,1,3,0,2,False,False,4,True,False,1,5,9,10,0.0,True,False,False,True,False,default,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/storage/GroupV2ConflictMerger.java,Signal-Android-4.60.5,GroupV2ConflictMerger,54,1,3,0,2,False,False,4,True,False,1,5,9,9,0.0,True,False,False,True,False,default,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/storage/StorageSyncHelper.java,Signal-Android-4.60.5,StorageSyncHelper,685,4,15,1,2,False,False,3,True,False,24,31,42,108,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/storage/StorageSyncModels.java,Signal-Android-4.60.5,StorageSyncModels,82,0,6,0,0,False,False,3,False,False,6,13,11,20,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/storage/StorageSyncValidations.java,Signal-Android-4.60.5,StorageSyncValidations,120,0,3,0,0,False,False,3,False,False,11,5,14,18,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/transport/InsecureFallbackApprovalException.java,Signal-Android-4.60.5,InsecureFallbackApprovalException,11,0,0,0,0,False,False,4,False,False,0,0,0,0,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/transport/RetryLaterException.java,Signal-Android-4.60.5,RetryLaterException,11,0,0,0,0,False,False,3,False,False,0,0,1,0,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/transport/UndeliverableMessageException.java,Signal-Android-4.60.5,UndeliverableMessageException,18,0,0,0,0,False,False,3,False,False,0,0,0,0,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/usernames/username/UsernameEditFragment.java,Signal-Android-4.60.5,UsernameEditFragment,182,6,7,1,0,False,False,3,False,False,3,9,18,23,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/usernames/username/UsernameEditRepository.java,Signal-Android-4.60.5,UsernameEditRepository,98,4,4,2,0,False,False,3,False,False,0,4,20,7,0.0,True,False,False,True,False,default,0,0,0,False,Interfacer
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/usernames/username/UsernameEditViewModel.java,Signal-Android-4.60.5,UsernameEditViewModel,177,5,6,0,2,False,False,4,False,False,8,3,17,11,0.0,True,False,False,True,False,default,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/util/AbstractCursorLoader.java,Signal-Android-4.60.5,AbstractCursorLoader,100,4,6,0,0,False,False,3,True,False,9,2,5,14,0.0,True,False,False,True,False,public,0,0,0,True,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/util/AccessibilityUtil.java,Signal-Android-4.60.5,AccessibilityUtil,14,0,1,0,0,False,False,2,False,False,0,1,2,1,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/util/AlarmSleepTimer.java,Signal-Android-4.60.5,AlarmSleepTimer,97,3,1,0,0,False,False,3,True,False,1,1,11,9,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/util/AppSignatureUtil.java,Signal-Android-4.60.5,AppSignatureUtil,71,4,2,0,1,False,False,3,False,False,1,3,13,5,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/util/AsyncLoader.java,Signal-Android-4.60.5,AsyncLoader,80,1,4,0,0,False,False,2,True,False,3,1,2,1,0.0,True,False,False,True,False,public,0,0,0,True,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/util/AttachmentUtil.java,Signal-Android-4.60.5,AttachmentUtil,122,1,9,0,2,False,False,2,False,False,6,12,15,20,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/util/AvatarUtil.java,Signal-Android-4.60.5,AvatarUtil,108,0,6,0,3,False,False,2,False,False,2,13,25,15,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/util/BackupUtil.java,Signal-Android-4.60.5,BackupUtil,167,2,7,0,4,False,False,2,False,False,6,3,14,16,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/util/Base64.java,Signal-Android-4.60.5,Base64,27,0,3,0,0,False,False,1,False,False,0,3,2,0,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/util/BitmapDecodingException.java,Signal-Android-4.60.5,BitmapDecodingException,12,0,0,0,0,False,False,3,False,False,0,0,0,0,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/util/BitmapUtil.java,Signal-Android-4.60.5,BitmapUtil,449,6,17,0,5,False,False,2,False,False,23,50,31,33,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/util/BlurTransformation.java,Signal-Android-4.60.5,BlurTransformation,61,4,2,0,0,False,False,2,False,False,0,5,13,2,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/util/BucketInfo.java,Signal-Android-4.60.5,BucketInfo,95,5,6,0,5,False,False,2,False,False,4,3,5,7,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/util/ByteUnit.java,Signal-Android-4.60.5,ByteUnit,40,4,4,0,0,False,False,2,False,False,0,4,0,0,0.0,True,False,False,False,True,public,0,0,0,False,Information Holder
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/util/CachedInflater.java,Signal-Android-4.60.5,CachedInflater,133,2,4,0,0,False,False,2,True,False,3,7,16,9,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/util/CalendarDateOnly.java,Signal-Android-4.60.5,CalendarDateOnly,23,0,2,0,1,False,False,3,False,False,0,1,2,1,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/util/CensorshipUtil.java,Signal-Android-4.60.5,CensorshipUtil,16,0,1,0,0,False,False,2,False,False,0,1,3,0,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/util/CharacterCalculator.java,Signal-Android-4.60.5,CharacterCalculator,60,0,2,0,0,False,False,2,True,False,2,3,2,1,0.0,True,False,False,True,False,public,0,0,0,True,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/util/CloseableLiveData.java,Signal-Android-4.60.5,CloseableLiveData,35,0,3,2,0,False,False,3,False,False,2,3,2,0,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/util/CommunicationActions.java,Signal-Android-4.60.5,CommunicationActions,245,1,12,0,0,False,False,2,False,False,10,31,30,35,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/util/Conversions.java,Signal-Android-4.60.5,Conversions,180,0,25,0,0,False,False,1,False,False,0,46,0,0,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/util/DateUtils.java,Signal-Android-4.60.5,DateUtils,173,2,16,0,8,False,False,2,False,False,10,41,9,12,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/util/Debouncer.java,Signal-Android-4.60.5,Debouncer,36,2,2,0,0,False,False,1,True,False,0,1,1,1,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/util/DefaultValueLiveData.java,Signal-Android-4.60.5,DefaultValueLiveData,37,1,3,1,1,False,False,4,False,False,0,2,3,1,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/util/DelimiterUtil.java,Signal-Android-4.60.5,DelimiterUtil,24,0,3,0,0,False,False,2,False,False,1,6,1,1,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/util/Dialogs.java,Signal-Android-4.60.5,Dialogs,42,0,2,0,0,False,False,1,False,False,0,6,3,2,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/util/DiffHelper.java,Signal-Android-4.60.5,DiffHelper,44,0,1,0,0,False,False,2,True,False,0,2,4,0,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/util/DrawableUtil.java,Signal-Android-4.60.5,DrawableUtil,22,0,1,0,0,False,False,2,False,False,0,3,4,1,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/util/DynamicDarkActionBarTheme.java,Signal-Android-4.60.5,DynamicDarkActionBarTheme,16,0,2,0,2,False,False,5,False,False,0,0,2,0,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/util/DynamicDarkToolbarTheme.java,Signal-Android-4.60.5,DynamicDarkToolbarTheme,16,0,2,0,2,False,False,4,False,False,0,0,2,0,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/util/DynamicIntroTheme.java,Signal-Android-4.60.5,DynamicIntroTheme,16,0,2,0,2,False,False,3,False,False,0,0,2,0,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/util/DynamicLanguage.java,Signal-Android-4.60.5,DynamicLanguage,55,0,7,1,3,False,False,2,False,False,2,7,6,7,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/util/DynamicNoActionBarInviteTheme.java,Signal-Android-4.60.5,DynamicNoActionBarInviteTheme,16,0,2,0,2,False,False,6,False,False,0,0,2,0,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/util/DynamicNoActionBarTheme.java,Signal-Android-4.60.5,DynamicNoActionBarTheme,16,0,2,0,2,False,False,5,False,False,0,0,2,0,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/util/DynamicRegistrationTheme.java,Signal-Android-4.60.5,DynamicRegistrationTheme,16,0,2,0,2,False,False,3,False,False,0,0,2,0,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/util/DynamicTheme.java,Signal-Android-4.60.5,DynamicTheme,80,4,8,0,3,False,False,2,False,False,3,5,8,5,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/util/EarlyMessageCache.java,Signal-Android-4.60.5,EarlyMessageCache,71,1,2,0,0,False,False,3,False,False,3,5,7,1,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/util/EllapsedTimeFormatter.java,Signal-Android-4.60.5,EllapsedTimeFormatter,35,3,2,0,0,False,False,3,True,False,2,1,3,0,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/util/ExpirationUtil.java,Signal-Android-4.60.5,ExpirationUtil,50,0,2,0,2,False,False,2,False,False,2,4,3,10,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/util/FeatureFlags.java,Signal-Android-4.60.5,FeatureFlags,513,31,27,0,7,False,False,2,False,False,16,7,19,41,0.0,True,True,False,False,False,private,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/util/FileProviderUtil.java,Signal-Android-4.60.5,FileProviderUtil,31,1,3,0,1,False,False,3,False,False,2,5,6,4,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/util/FileUtils.java,Signal-Android-4.60.5,FileUtils,61,0,3,0,1,False,False,2,False,False,4,3,7,7,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/util/FrameRateTracker.java,Signal-Android-4.60.5,FrameRateTracker,192,17,5,0,2,False,False,3,True,False,6,1,10,26,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/util/Function3.java,Signal-Android-4.60.5,Function3,8,0,0,0,0,False,False,1,False,False,0,0,0,0,0.0,True,True,False,False,False,public,0,0,0,False,Information Holder
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/util/FutureTaskListener.java,Signal-Android-4.60.5,FutureTaskListener,24,0,0,0,0,False,False,3,True,False,0,0,1,0,0.0,True,True,False,False,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/util/GroupUtil.java,Signal-Android-4.60.5,GroupUtil,177,1,5,1,1,False,False,2,False,False,13,9,21,27,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/util/Hex.java,Signal-Android-4.60.5,Hex,138,4,8,0,0,False,False,1,False,False,4,17,1,4,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/util/HtmlUtil.java,Signal-Android-4.60.5,HtmlUtil,9,0,1,0,0,False,False,2,False,False,0,1,1,0,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/util/IOFunction.java,Signal-Android-4.60.5,IOFunction,10,0,0,0,0,False,False,3,False,False,0,0,1,0,0.0,True,True,False,False,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/util/IasKeyStore.java,Signal-Android-4.60.5,IasKeyStore,33,0,1,0,1,False,False,3,False,False,0,1,9,1,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/util/IdentityUtil.java,Signal-Android-4.60.5,IdentityUtil,250,1,9,0,5,False,False,2,False,False,17,24,36,37,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/util/IntentUtils.java,Signal-Android-4.60.5,IntentUtils,39,0,2,0,1,False,False,2,False,False,1,6,9,5,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/util/JsonUtils.java,Signal-Android-4.60.5,JsonUtils,74,1,6,0,1,False,False,2,False,False,1,9,9,0,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
