Project Name,Package Name,Architecture Smell,Cause of the Smell
keepassdroid-2.5.9,com.keepassdroid.database,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [PwDatabaseV4XML]; [EntrySearchHandler; PwGroup; PwDatabaseV4; PwCompressionAlgorithm; PwDatabase; PwIconCustom; PwDbHeaderV4; PwIconFactory; EntryHandler; PwGroupV4; PwEntryV3; EntrySearchHandlerAll; ITimeLogger; SearchParameters; PwGroupIdV4; PwGroupV3; SearchParametersFactory; EntrySearchHandlerV4; PwEntryV4; GroupHandler; PwGroupId; PwEntry; PwDatabaseV4Debug; PwEncryptionAlgorithm; PwDbHeaderFactory; PwDbHeader; PwDbHeaderV3; BinaryPool; BinaryPool.AddBinaries; PwDefsV4; PwDatabaseV4.MemoryProtectionConfig; CrsAlgorithm; PwIconStandard; PwIcon; PwDatabaseV3; PwDatabaseV3Debug; PwGroupIdV3; PwDatabaseV4.GroupHasCustomData; PwDatabaseV4.EntryHasCustomData; SearchParametersV4; PwDate]; [PwGroup.GroupNameComparator]; [PwDeletedObject]; [PwDbHeaderV4.PwDbHeaderV4Fields]; [PwDbHeaderV4.PwDbInnerHeaderV4Fields]; [PwDbHeaderV4.KdbxBinaryFlags]; [PwDbHeaderV4.HeaderAndHash]; [PwEntryV4.AutoType]; [PwEntry.EntryNameComparator]. LCC (Lack of Component Cohesion) = 0.2
keepassdroid-2.5.9,com.keepassdroid.database,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.keepassdroid.database; com.keepassdroid.database.iterator; com.keepassdroid.database
keepassdroid-2.5.9,com.keepassdroid.database.edit,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.keepassdroid
keepassdroid-2.5.9,com.keepassdroid.database.load,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ImporterV3; Importer; ImporterFactory; ImporterV3Debug; ImporterV4; ImporterV4Debug]; [ImporterV4.KdbContext]. LCC (Lack of Component Cohesion) = 0.29
keepassdroid-2.5.9,com.keepassdroid.database.save,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [PwDbHeaderOutputV3; PwDbV3Output; PwDbOutput; PwDbV3OutputDebug; PwEntryOutputV3; PwDbV4Output; PwDbInnerHeaderOutputV4; PwDbHeaderOutputV4; PwDbHeaderOutput; PwGroupOutputV3]; [PwDbV4Output.GroupWriter]; [PwDbV4Output.EntryWriter]. LCC (Lack of Component Cohesion) = 0.25
keepassdroid-2.5.9,com.keepassdroid.database.exception,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [InvalidDBVersionException; InvalidDBException; InvalidKeyFileException; ArcFourException; InvalidPasswordException; InvalidDBSignatureException; InvalidAlgorithmException; KeyFileEmptyException]; [SamsungClipboardException]; [PwDbOutputException]; [ContentFileNotFoundException]; [InconsistentDBException]. LCC (Lack of Component Cohesion) = 0.42
keepassdroid-2.5.9,com.keepassdroid.crypto,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [CryptoUtil; PwStreamCipherFactory]; [NativeAESCipherSpi; NativeLib; CipherFactory]; [NativeAESCipherSpi.Cleanup]; [AESProvider]. LCC (Lack of Component Cohesion) = 0.57
keepassdroid-2.5.9,com.keepassdroid.crypto,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.keepassdroid.crypto; com.keepassdroid.database; com.keepassdroid.crypto
keepassdroid-2.5.9,com.keepassdroid.crypto,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.keepassdroid.crypto; com.keepassdroid.crypto.engine; com.keepassdroid.crypto
keepassdroid-2.5.9,com.keepassdroid.crypto,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.keepassdroid.crypto; com.keepassdroid.database; com.keepassdroid.crypto.finalkey; com.keepassdroid.crypto
