Project Name,Package Name,Architecture Smell,Cause of the Smell
gnucash-android-2.4.1,org.gnucash.android.ui.common,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.gnucash.android.ui.common; org.gnucash.android.ui.transaction; org.gnucash.android.ui.common
gnucash-android-2.4.1,org.gnucash.android.ui.common,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.gnucash.android.ui.common; org.gnucash.android.ui.export; org.gnucash.android.ui.common
gnucash-android-2.4.1,org.gnucash.android.ui.colorpicker,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ColorStateDrawable]; [ColorPickerDialog; ColorPickerPalette; ColorPickerSwatch]; [HsvColorComparator]; [ColorSquare]; [ColorPickerSwatch.OnColorSelectedListener]. LCC (Lack of Component Cohesion) = 0.71
gnucash-android-2.4.1,org.gnucash.android.ui.report.piechart,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.gnucash.android.ui.report
gnucash-android-2.4.1,org.gnucash.android.ui.report,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.gnucash.android.ui.transaction
gnucash-android-2.4.1,org.gnucash.android.ui.report,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ReportOptionsListener; BaseReportFragment; ReportsActivity; ReportsOverviewFragment; ReportType]; [ReportsActivity.GroupInterval]. LCC (Lack of Component Cohesion) = 0.33
gnucash-android-2.4.1,org.gnucash.android.ui.report,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.gnucash.android.ui.report; org.gnucash.android.ui.report.piechart; org.gnucash.android.ui.report
gnucash-android-2.4.1,org.gnucash.android.ui.account,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AccountFormFragment]; [DeleteAccountDialogFragment; AccountsListFragment; AccountsActivity; AccountsActivity.AccountViewPagerAdapter; OnAccountClickedListener]; [AccountsListFragment.DisplayMode]; [AccountsListFragment.AccountsCursorLoader]; [AccountsListFragment.AccountRecyclerAdapter]; [AccountsListFragment.AccountViewHolder]. LCC (Lack of Component Cohesion) = 0.6
gnucash-android-2.4.1,org.gnucash.android.ui.account,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.gnucash.android.ui.account; org.gnucash.android.util; org.gnucash.android.ui.account
gnucash-android-2.4.1,org.gnucash.android.ui.account,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.gnucash.android.ui.account; org.gnucash.android.ui.common; org.gnucash.android.ui.account
