Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
LogFX-0.9.1,com.athaydes.logfx.ui,LogViewPane.LogViewScrollPane,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
LogFX-0.9.1,com.athaydes.logfx.ui,LogViewPane.LogViewScrollPane,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
LogFX-0.9.1,com.athaydes.logfx.ui,LogViewPane.LogViewWrapper,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
LogFX-0.9.1,com.athaydes.logfx.ui,LogViewPane.LogViewWrapper,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: log; logView; onCloseFile; header; scrollPane; logViewsGetter
LogFX-0.9.1,com.athaydes.logfx.ui,LogViewPane.LogViewHeader,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: tailFile; pauseRefresh
LogFX-0.9.1,com.athaydes.logfx.ui,LogViewPane.LogViewHeader,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
LogFX-0.9.1,com.athaydes.logfx.ui,LogViewPane.FileDoesNotExistPane,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
LogFX-0.9.1,com.athaydes.logfx.ui,LogViewPane.FileDoesNotExistPane,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
LogFX-0.9.1,com.athaydes.logfx.ui,FontPicker,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
LogFX-0.9.1,com.athaydes.logfx.ui,AwesomeIcons,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: CLOSE; ARROW_DOWN; HELP; TRASH; CLOCK; PAUSE; PENCIL
LogFX-0.9.1,com.athaydes.logfx.file,FileContentReader.FileQueryResult,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
LogFX-0.9.1,com.athaydes.logfx.file,OutsideRangeQueryResult,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: before
LogFX-0.9.1,com.athaydes.logfx.file,FileReader,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
LogFX-0.9.1,com.athaydes.logfx.file,FileReader.LoadMode,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
LogFX-0.9.1,com.athaydes.logfx.file,FileReader.LoadMode,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
LogFX-0.9.1,com.athaydes.logfx.file,FileReader.SearchDirection,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
LogFX-0.9.1,com.athaydes.logfx.file,FileReader.SearchDirection,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
LogFX-0.9.1,com.athaydes.logfx.file,FileReader.Comparison,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
LogFX-0.9.1,com.athaydes.logfx.file,FileReader.Comparison,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
LogFX-0.9.1,com.athaydes.logfx.file,FileReader.EarlyExitFromFileWindow,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: fileQueryResult; skipWindow
LogFX-0.9.1,com.athaydes.logfx.file,FileReader.EarlyExitFromFileWindow,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
LogFX-0.9.1,com.athaydes.logfx.file,SuccessfulQueryResult,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
LogFX-0.9.1,com.athaydes.logfx.file,UnsuccessfulQueryResult,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
LogFX-0.9.1,com.athaydes.logfx.config,Properties,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: LOGFX_DIR; logLevel; logTarget; refreshStylesheet; customStylesheet
LogFX-0.9.1,com.athaydes.logfx.config,Properties,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: LogTarget; LogFXLogFactory; Properties
LogFX-0.9.1,com.athaydes.logfx.config,Config,Feature Envy,The tool detected a instance of this smell because Config is more interested in members of the type: ConfigProperties
LogFX-0.9.1,com.athaydes.logfx.config,Config,Feature Envy,The tool detected a instance of this smell because dumpConfigToFile is more interested in members of the type: ConfigProperties
LogFX-0.9.1,com.athaydes.logfx.config,ConfigParser.ConfigVersion,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
LogFX-0.9.1,com.athaydes.logfx.config,ConfigParser.ConfigVersion,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
LogFX-0.9.1,com.athaydes.logfx.concurrency,TaskRunner.TaskState,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
LogFX-0.9.1,com.athaydes.logfx.concurrency,TaskRunner.TaskState,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
LogFX-0.9.1,com.athaydes.logfx.log,LogFXLogger,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
LogFX-0.9.1,com.athaydes.logfx.log,LogFXLogger,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 30 public methods
LogFX-0.9.1,com.athaydes.logfx.log,LogTarget,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: LogTarget; LogFXLogFactory; Properties
LogFX-0.9.1,com.athaydes.logfx.log,LogTarget.FileLogTarget,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
LogFX-0.9.1,com.athaydes.logfx.log,LogTarget.FileLogTarget,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
LogFX-0.9.1,com.athaydes.logfx.log,LogTarget.PrintStreamLogTarget,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: printStream
LogFX-0.9.1,com.athaydes.logfx.log,LogTarget.PrintStreamLogTarget,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
LogFX-0.9.1,com.athaydes.logfx.log,LogLevel,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
LogFX-0.9.1,com.athaydes.logfx.log,LogFXLogFactory,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: currentLevel; logFilePath
LogFX-0.9.1,com.athaydes.logfx.text,DateTimeFormatGuesser,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: log; MAX_CHARS_TO_LOOK_FOR_DATE; logLinePatterns; logLineDateFormatters; guesses; THIS_YEAR; pattern; formatter
LogFX-0.9.1,com.athaydes.logfx.text,DateTimeFormatGuesser.MultiDateTimeFormatGuess,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: guesses
LogFX-0.9.1,com.athaydes.logfx.text,DateTimeFormatGuesser.MultiDateTimeFormatGuess,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
LogFX-0.9.1,com.athaydes.logfx.text,DateTimeFormatGuesser.SingleDateTimeFormatGuess,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: THIS_YEAR; pattern; formatter
LogFX-0.9.1,com.athaydes.logfx.text,DateTimeFormatGuesser.SingleDateTimeFormatGuess,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
