Project Name,Package Name,Architecture Smell,Cause of the Smell
pgptool-0.5.9.2,org.pgptool.gui.ui.root,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [GlobalAppActions; RootPm]; [RootPm.ImportKeyDialogOpener]; [RootPm.EncryptTextDialogOpener]; [RootPm.GetKeyPasswordDialogOpener]; [RootPm.DecryptTextHostImpl]; [RootPm.EncryptBackManyWindowOpener]; [RootPm.EncryptionWindowOpener]; [RootPm.DecryptionWindowOpener]; [RootPm.CheckForUpdatesDialog]; [RootPm.DialogOpener]. LCC (Lack of Component Cohesion) = 0.91
pgptool-0.5.9.2,org.pgptool.gui.ui.mainframe,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [MainFrameHost; MainFramePm]; [MainFramePm.RowContextAction]; [MainFrameView; DecryptedFilesModel]; [MainFrameView.ToolbarAction]; [EncryptBackAction]; [EncryptBackActionCellRenderer]. LCC (Lack of Component Cohesion) = 0.75
pgptool-0.5.9.2,org.pgptool.gui.ui.keyslist,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [KeysListHost; KeysListPm; KeysExporterUi; KeysTablePm; KeysExporterUiImpl]; [PrivateKeyExportedUsage]; [KeysListView; KeysTableView; KeysTableModel]; [PublicKeyExportedUsage]; [ComparatorKeyByNameImpl]. LCC (Lack of Component Cohesion) = 0.45
pgptool-0.5.9.2,org.pgptool.gui.decryptedlist.api,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.pgptool.gui.filecomparison
pgptool-0.5.9.2,org.pgptool.gui.tools.osnative,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [OsNativeApiDefaultImpl; OsNativeApi; OsNativeApiWindowsImpl; OsNativeApiResolver]; [OsNativeApiWindowsImpl.Kernel32]; [OsNativeApiWindowsImpl.Shell32]. LCC (Lack of Component Cohesion) = 0.5
pgptool-0.5.9.2,org.pgptool.gui.app,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.pgptool.gui.ui.tools; org.pgptool.gui.usage.api; org.pgptool.gui.ui.root; org.pgptool.gui.tools.singleinstance; org.pgptool.gui.encryption.api; org.pgptool.gui.autoupdate.impl
pgptool-0.5.9.2,org.pgptool.gui.app,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [Message; Messages; EntryPoint; GenericException; SplashScreenView]; [MessageSeverity]. LCC (Lack of Component Cohesion) = 0.33
pgptool-0.5.9.2,org.pgptool.gui.app,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.pgptool.gui.app; org.pgptool.gui.ui.tools; org.pgptool.gui.app
pgptool-0.5.9.2,org.pgptool.gui.app,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.pgptool.gui.app; org.pgptool.gui.ui.root; org.pgptool.gui.app
pgptool-0.5.9.2,org.pgptool.gui.app,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.pgptool.gui.app; org.pgptool.gui.tools; org.pgptool.gui.app
pgptool-0.5.9.2,org.pgptool.gui.app,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.pgptool.gui.app; org.pgptool.gui.usage.api; org.pgptool.gui.ui.tools; org.pgptool.gui.app
