Project Name,Package Name,Architecture Smell,Cause of the Smell
jEdit-5.5.0,org.gjt.sp.jedit,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: org.gjt.sp.jedit.buffer; org.gjt.sp.jedit.textarea; org.gjt.sp.jedit.gui.
jEdit-5.5.0,org.gjt.sp.jedit,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: org.gjt.sp.jedit.datatransfer; org.gjt.sp.jedit.textarea; org.gjt.sp.jedit.gui.
jEdit-5.5.0,org.gjt.sp.jedit,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: org.gjt.sp.jedit.search; org.gjt.sp.jedit.textarea; org.gjt.sp.jedit.gui.
jEdit-5.5.0,org.gjt.sp.jedit,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: org.gjt.sp.jedit.gui; org.gjt.sp.jedit.buffer.
jEdit-5.5.0,org.gjt.sp.jedit,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: org.gjt.sp.jedit.gui; org.gjt.sp.jedit.bufferset.
jEdit-5.5.0,org.gjt.sp.jedit,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: org.gjt.sp.jedit.buffer; org.gjt.sp.jedit.syntax.
jEdit-5.5.0,org.gjt.sp.jedit,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: org.gjt.sp.jedit.io; org.gjt.sp.jedit.buffer.
jEdit-5.5.0,org.gjt.sp.jedit,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.gjt.sp.jedit; org.gjt.sp.util; org.gjt.sp.jedit
jEdit-5.5.0,org.gjt.sp.jedit,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.gjt.sp.jedit; org.gjt.sp.jedit.input; org.gjt.sp.jedit
jEdit-5.5.0,org.gjt.sp.jedit,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.gjt.sp.jedit; org.gjt.sp.jedit.gui; org.gjt.sp.jedit
jEdit-5.5.0,org.gjt.sp.jedit,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.gjt.sp.jedit; org.jedit.keymap; org.gjt.sp.jedit
jEdit-5.5.0,org.gjt.sp.jedit,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.gjt.sp.jedit; org.gjt.sp.jedit.bufferset; org.gjt.sp.jedit
jEdit-5.5.0,org.gjt.sp.jedit,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.gjt.sp.jedit; org.jedit.core; org.gjt.sp.jedit
jEdit-5.5.0,org.gjt.sp.jedit,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.gjt.sp.jedit; org.gjt.sp.jedit.datatransfer; org.gjt.sp.jedit
jEdit-5.5.0,org.gjt.sp.jedit,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.gjt.sp.jedit; org.gjt.sp.jedit.buffer; org.gjt.sp.jedit
jEdit-5.5.0,org.gjt.sp.jedit,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.gjt.sp.jedit; org.gjt.sp.jedit.io; org.gjt.sp.jedit
jEdit-5.5.0,org.gjt.sp.jedit,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.gjt.sp.jedit; org.gjt.sp.jedit.gui.tray; org.gjt.sp.jedit
jEdit-5.5.0,org.gjt.sp.jedit,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.gjt.sp.jedit; org.jedit.migration; org.gjt.sp.jedit
jEdit-5.5.0,org.gjt.sp.jedit,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.gjt.sp.jedit; org.gjt.sp.jedit.search; org.gjt.sp.jedit
jEdit-5.5.0,org.gjt.sp.jedit,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.gjt.sp.jedit; org.gjt.sp.jedit.syntax; org.gjt.sp.jedit
jEdit-5.5.0,org.gjt.sp.jedit,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.gjt.sp.jedit; org.gjt.sp.jedit.textarea; org.gjt.sp.jedit
