Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
ganttproject-2.8.11,net.sourceforge.ganttproject,ResourceTreeTableModel.SelectionKeeper,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: myChangingSubtreeRoot; mySelectionModel; hasWork; myModelObject
ganttproject-2.8.11,net.sourceforge.ganttproject,ResourceTreeTableModel.SelectionKeeper,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ganttproject-2.8.11,net.sourceforge.ganttproject,ChartImplementation,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ganttproject-2.8.11,net.sourceforge.ganttproject,ErrorNotifier,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ganttproject-2.8.11,net.sourceforge.ganttproject,ResourceDefaultColumn,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: myDelegate; isEditable; myNameKey; myValueClass
ganttproject-2.8.11,net.sourceforge.ganttproject,GPTreeTableBase,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 41 public methods
ganttproject-2.8.11,net.sourceforge.ganttproject,GPTreeTableBase.TableHeaderUiFacadeImpl,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: myDefaultColumnStubs; myColumns
ganttproject-2.8.11,net.sourceforge.ganttproject,GPTreeTableBase.TableHeaderUiFacadeImpl,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ganttproject-2.8.11,net.sourceforge.ganttproject,GPTreeTableBase.ColumnImpl,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: myTable; myTableColumn; myStub; mySort
ganttproject-2.8.11,net.sourceforge.ganttproject,GPTreeTableBase.ColumnImpl,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ganttproject-2.8.11,net.sourceforge.ganttproject,GPTreeTableBase.SortTableHeaderRenderer,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: myAscIcon; myDescIcon; myColumnByViewIndex; myDefaultRenderer
ganttproject-2.8.11,net.sourceforge.ganttproject,GPTreeTableBase.SortTableHeaderRenderer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ganttproject-2.8.11,net.sourceforge.ganttproject,GPTreeTableBase.VscrollAdjustmentListener,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: isMod; myChart
ganttproject-2.8.11,net.sourceforge.ganttproject,GPTreeTableBase.VscrollAdjustmentListener,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ganttproject-2.8.11,net.sourceforge.ganttproject,GPTreeTableBase.HeaderMouseListener,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: myRecentlyHiddenColumns
ganttproject-2.8.11,net.sourceforge.ganttproject,GPTreeTableBase.HeaderMouseListener,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ganttproject-2.8.11,net.sourceforge.ganttproject,PreferenceServiceImpl,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ganttproject-2.8.11,net.sourceforge.ganttproject,GanttPreviousState.BaselineSaver,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
ganttproject-2.8.11,net.sourceforge.ganttproject,GanttPreviousState.BaselineSaver,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ganttproject-2.8.11,net.sourceforge.ganttproject,ResourceLoadGraphicArea.ResourcechartImplementation,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: mySelection
ganttproject-2.8.11,net.sourceforge.ganttproject,ResourceLoadGraphicArea.ResourcechartImplementation,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ganttproject-2.8.11,net.sourceforge.ganttproject,ResourceLoadGraphicArea.ResourceChartSelection,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: myResourcePanel; myProject; myClipboardContents
ganttproject-2.8.11,net.sourceforge.ganttproject,ResourceLoadGraphicArea.ResourceChartSelection,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ganttproject-2.8.11,net.sourceforge.ganttproject,GPTransferable,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: EXTERNAL_DOCUMENT_FLAVOR; EXTERNAL_TEXT_FLAVOR; INTERNAL_DATA_FLAVOR; ourFlavors; myClipboardContents
ganttproject-2.8.11,net.sourceforge.ganttproject,ResourceChartTabContentPanel,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): ChartTabContentPanel
ganttproject-2.8.11,net.sourceforge.ganttproject,DefaultCustomPropertyDefinition,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ganttproject-2.8.11,net.sourceforge.ganttproject,TreeTableContainer,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 21 public methods
ganttproject-2.8.11,net.sourceforge.ganttproject,TreeTableContainer.ExpandCollapseAction,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
ganttproject-2.8.11,net.sourceforge.ganttproject,TreeTableContainer.ExpandCollapseAction,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ganttproject-2.8.11,net.sourceforge.ganttproject,TreeTableContainer.ExpandAllAction,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
ganttproject-2.8.11,net.sourceforge.ganttproject,TreeTableContainer.ExpandAllAction,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ganttproject-2.8.11,net.sourceforge.ganttproject,TreeTableContainer.CollapseAllAction,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
ganttproject-2.8.11,net.sourceforge.ganttproject,TreeTableContainer.CollapseAllAction,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ganttproject-2.8.11,net.sourceforge.ganttproject,TreeTableContainer.ChartUpdater,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
ganttproject-2.8.11,net.sourceforge.ganttproject,TreeTableContainer.ChartUpdater,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ganttproject-2.8.11,net.sourceforge.ganttproject,GanttResourcePanel,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: appli; myResourceActionSet; myRowHeightAligner; area; myTaskPropertiesAction; myUIFacade
ganttproject-2.8.11,net.sourceforge.ganttproject,GanttResourcePanel,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 28 public methods
ganttproject-2.8.11,net.sourceforge.ganttproject,GPVersion,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: BUILD; V2_0_1; V2_0_2; V2_0_3; V2_0_4; V2_0_5; V2_0_6; V2_0_7; V2_0_8; V2_0_9; V2_0_10; V2_0_X; PRAHA; BRNO; BRNO_2_6_1; BRNO_2_6_2; BRNO_2_6_3; BRNO_2_6_4; BRNO_2_6_5; BRNO_2_6_6; OSTRAVA; OSTRAVA_2_7_1; OSTRAVA_2_7_2; PILSEN; PILSEN_2_8_1; PILSEN_2_8_2; PILSEN_2_8_3; PILSEN_2_8_4; PILSEN_2_8_5; PILSEN_2_8_6; PILSEN_2_8_7; PILSEN_2_8_8; PILSEN_2_8_9; PILSEN_2_8_10; PILSEN_2_8_11; CURRENT
ganttproject-2.8.11,net.sourceforge.ganttproject,TaskContainmentHierarchyFacadeImpl,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 23 public methods
ganttproject-2.8.11,net.sourceforge.ganttproject,AbstractChartImplementation,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 38 public methods
ganttproject-2.8.11,net.sourceforge.ganttproject,AbstractChartImplementation.MouseHoverLayerUi,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: myHoverPoint
ganttproject-2.8.11,net.sourceforge.ganttproject,AbstractChartImplementation.MouseHoverLayerUi,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ganttproject-2.8.11,net.sourceforge.ganttproject,AbstractChartImplementation.ChartImageVisitorImpl,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: myRenderedImage; myGraphics; myTreeImage
ganttproject-2.8.11,net.sourceforge.ganttproject,AbstractChartImplementation.ChartImageVisitorImpl,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
