Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
ganttproject-2.8.11,net.sourceforge.ganttproject.chart.overview,ToolbarBuilder.Gaps,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: VDASH (51); RIGID (57)
ganttproject-2.8.11,net.sourceforge.ganttproject.io,GanttXMLSaver,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
ganttproject-2.8.11,net.sourceforge.ganttproject.io,TaskSaver,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
ganttproject-2.8.11,net.sourceforge.ganttproject.io,GanttXMLOpen,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
ganttproject-2.8.11,net.sourceforge.ganttproject.wizard,AbstractFileChooserPage,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
ganttproject-2.8.11,net.sourceforge.ganttproject.roles,RoleManager,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: DEFAULT_ROLES_NUMBER (47)
ganttproject-2.8.11,net.sourceforge.ganttproject.language,GanttLanguage,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: LEXICOGRAPHICAL_LOCALE_COMPARATOR (70)
ganttproject-2.8.11,net.sourceforge.ganttproject.document,ProxyDocument,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
ganttproject-2.8.11,net.sourceforge.ganttproject.document,NetworkOptionPageProvider,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
ganttproject-2.8.11,net.sourceforge.ganttproject.document,DocumentCreator,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 16
ganttproject-2.8.11,net.sourceforge.ganttproject.document.webdav,WebDavOptionPageProvider,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
ganttproject-2.8.11,net.sourceforge.ganttproject.document.webdav,WebDavStorageImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 15
ganttproject-2.8.11,net.sourceforge.ganttproject.document.webdav,GanttURLChooser,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 22
ganttproject-2.8.11,net.sourceforge.ganttproject.parser,ResourceTagHandler,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
ganttproject-2.8.11,net.sourceforge.ganttproject.parser,AllocationTagHandler,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
ganttproject-2.8.11,net.sourceforge.ganttproject.print,PrintPreview,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
ganttproject-2.8.11,net.sourceforge.ganttproject.action.project,ProjectMenu,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 14
ganttproject-2.8.11,net.sourceforge.ganttproject.action.edit,PasteAction,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
ganttproject-2.8.11,net.sourceforge.ganttproject.action.edit,EditMenu,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
ganttproject-2.8.11,net.sourceforge.ganttproject.action.task,TaskIndentAction,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
ganttproject-2.8.11,net.sourceforge.ganttproject.action.task,TaskUnindentAction,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
ganttproject-2.8.11,net.sourceforge.ganttproject.action.view,ViewMenu,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
ganttproject-2.8.11,net.sourceforge.ganttproject.action.resource,ResourceImportAction,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
ganttproject-2.8.11,net.sourceforge.ganttproject.action.resource,ResourceActionSet,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13
ganttproject-2.8.11,net.sourceforge.ganttproject.gui,ProjectOpenStrategy,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
ganttproject-2.8.11,net.sourceforge.ganttproject.gui,ProjectUIFacadeImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
