Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
checkstyle-8.39,com.puppycrawl.tools.checkstyle,TreeWalkerTest.VerifyInitCheck,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
checkstyle-8.39,com.puppycrawl.tools.checkstyle,TreeWalkerTest.VerifyDestroyCheck,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
checkstyle-8.39,com.puppycrawl.tools.checkstyle,TreeWalkerTest.VerifyDestroyCommentCheck,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
checkstyle-8.39,com.puppycrawl.tools.checkstyle,TreeWalkerTest.RequiredTokenIsEmptyIntArray,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
checkstyle-8.39,com.puppycrawl.tools.checkstyle,Checker,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 21
checkstyle-8.39,com.puppycrawl.tools.checkstyle,XmlLoader.LoadExternalDtdFeatureProvider,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
checkstyle-8.39,com.puppycrawl.tools.checkstyle,JavadocDetailNodeParser.ParseStatus,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
checkstyle-8.39,com.puppycrawl.tools.checkstyle,JavadocDetailNodeParser.ParseErrorMessage,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
checkstyle-8.39,com.puppycrawl.tools.checkstyle,DetailNodeTreeStringPrinter,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
checkstyle-8.39,com.puppycrawl.tools.checkstyle,Main,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 21
checkstyle-8.39,com.puppycrawl.tools.checkstyle,AstTreeStringPrinter,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
checkstyle-8.39,com.puppycrawl.tools.checkstyle,TreeWalker,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13
checkstyle-8.39,com.puppycrawl.tools.checkstyle.checks,TranslationCheckTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
checkstyle-8.39,com.puppycrawl.tools.checkstyle.checks,SuppressWarningsHolderTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 18
checkstyle-8.39,com.puppycrawl.tools.checkstyle.checks.imports,ImportOrderCheckTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
checkstyle-8.39,com.puppycrawl.tools.checkstyle.checks.imports,UnusedImportsCheck,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
checkstyle-8.39,com.puppycrawl.tools.checkstyle.checks.coding,IllegalInstantiationCheckTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
checkstyle-8.39,com.puppycrawl.tools.checkstyle.checks.coding,RequireThisCheckTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
checkstyle-8.39,com.puppycrawl.tools.checkstyle.checks.javadoc,AbstractJavadocCheckTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
checkstyle-8.39,com.puppycrawl.tools.checkstyle.checks.javadoc,AbstractJavadocCheckTest.TempCheck,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
checkstyle-8.39,com.puppycrawl.tools.checkstyle.checks.javadoc,AbstractJavadocCheckTest.JavadocCatchCheck,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
checkstyle-8.39,com.puppycrawl.tools.checkstyle.checks.javadoc,AbstractJavadocCheckTest.RequiredTokenIsNotInDefaultsJavadocCheck,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
checkstyle-8.39,com.puppycrawl.tools.checkstyle.checks.javadoc,AbstractJavadocCheckTest.TokenIsNotInAcceptablesJavadocCheck,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
checkstyle-8.39,com.puppycrawl.tools.checkstyle.checks.javadoc,AbstractJavadocCheckTest.JavadocVisitLeaveCheck,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
